priority_band,evidence_category,recommended_action,reason,record_id,record_type,review_state
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:7ac663dd11fc5080d574df5a,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:7bd99dae238a9b641612bb6f,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:7c184afd19000c741ac4f088,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:7c4811b6c372d9f51a001530,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:7c49f9a08d98f8388fe5e86c,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:7ccf7f5da10aa24379cf68bc,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:7d15f28c4cd93b48ab07bcd6,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:7edb1865a19ddfe333244bac,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8034ec36c0e25bd3a8b23e2e,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:836ef7bcdd013abfc6129cb3,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8382bef42abc11a7afa13089,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8394cbc0fcda95b149b324df,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8395196d8c782c16522ac929,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:84beaccd2e67655af85034c7,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:858dc553ce9dbb1c5ce1e3ff,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:880c8a4416349143511727a9,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:882580e6fa42aa7bec04c65f,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:885c241aa9c1160751a18d20,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:88b1520760ae44e0c346510d,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8a01bf0217173f1cbe2004d0,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8ba91869fc9afaf5abf088ad,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8c33aaadd52b3491610ad592,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8de7341c16299bbb547ae4da,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8e4e2a1cdf756a5ca28df719,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8e52bbda0994b739858f40fc,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8e593cb2df08c1a66ddd9d5b,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8f212dff672c8732af248308,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8f321387edcda9581e17d1b3,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:8fdb75b2f6b12226f31ba45b,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:9018295e18b813cfd1f15269,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:91c6f2abb097c75efed9d044,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:9266d743348bd124847e0c7e,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:92ef5558682d6adb07052339,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:92f21f177590d5f86d87fc08,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:96fb3ddea7e9d29719cd11ec,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:978376f3e3b606eaf9e5a50b,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:97bc81184b39c96998be2254,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:97e4cdd73480d1e8c9f472e9,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:9b8520a784055b80db91d59a,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:9c9afad3c9308ac29ebfa6ea,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:9dad0ccc6e2e60bbc64c4c39,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:9ea03c30fe05c597e745bd03,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:9f1791858cc839d029baee1e,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a024c5cd3768a84ba43c8b49,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a1a16c80ee8e3055dc24b8ea,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a20bf91c026d22fb8498f452,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a3becb9b9f4809d4fed4afca,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a49fdfe51ff015aecca1a128,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a5a1aa928be16e82511a96a7,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a6662229430c33e51d3be5bc,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a6e20a273d3c7513e636ebbb,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a8006c63f97c6d3dba9e8691,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a86a34da3b2574f15a4f4426,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a8ee364d69638e6b6e4a4e27,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:a91e89b1467f5aefe48c6f17,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:aaef1b0eb4e0e76363720056,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:abaa1a0774e693175221357a,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ac03b068f2cfc3fd747dfb29,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ac25261749b937ae1eba61bb,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ac650e7b9265b2f3aebac4a6,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ac6fdb6863ebbef33357795f,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:afcedcd4829ab0ec3cd75594,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b0e65f32402bb16df25ff209,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b151ef908ff5efb8c94199d4,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b2e166c60ac1a14bae1d3a75,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b33708631d6797bb5932220b,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b3796a88b54c4492d563f4e5,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b4339987cd042f1c184f48f3,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b4d8fb12711a711c977f4aeb,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b739fc736d66b63d76f28d51,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b89ae229d69bdf94293c3c80,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:b91bc97d096869644c608ae9,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:bbc3f26077d66a7ccdbf836f,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:bc319f661c2554bb13942802,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:bca4e1331b18b1e259a3b547,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:bca96240487b8ef2dbd7cf31,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:bcf07d27cebdf4d2523cd0a7,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:bdbb034daef8a56bfda3f05a,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:bef65fcd4f0254bd9e7bede3,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:c01bcce19122f2f8b6ea52b8,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:c0f9f7be662c0c3b4e23f2a3,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:c142e6c3cbc42e2b07e71146,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:c1cf1e5a13f3caba1e1cc9ec,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:c21ada4882f6505cfec12df3,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:c2801952d28079e221c955f7,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:c53e0bd7aeb36e9fcb5d65a6,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:c5df6beb7f9c6e28bce86279,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:c9b5de905db130e95631c481,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ca606645ef150ae55e9047db,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:cb13f139d7688cc87a00bbc9,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:cccdc8da8167bc8b771896d0,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:cd07af12454e2a1fb5d94ae8,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:cffae270ff084a00ff09777a,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:d17ee95a483248bf128aa68d,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:d1aed25c277455736eadc6f6,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:d412d3052ae36c6090409654,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:d4eda49568338645d13c23e2,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:d7f360ccab178463f3dd48ca,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:da30574123c51c6e2b3b17d6,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:daca19d3f8757d09958502fa,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:dc05bb0f8a62555c0e675ff1,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:dc8ba0b0b654c18e776c9cd6,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:dd5fd45bc0a9d00d2a87eef0,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:de9c4d4bab0e779011d5d135,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:deecbfa004a855c0a13c8ab2,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:df06a3467c8dbe545ac902fc,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:df156895264b378c52085d6e,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:df4eaf2ec87bac49253c48e4,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e05ca6dc80cc9035a8ba1e33,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e285600b20a4e4bc9bcee1e3,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e3153c40a57594420b5ceafe,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e3f7171c549ed10eb8568ff2,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e4a4a4b6a20917ccaefba640,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e562936d485461c9a9f9488d,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e59f41208330803df90e41f9,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e60675054ad03a5cc0a0a47a,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e6dbec1ed14c538995dbd670,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e8013c7fab6091d656735285,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e8960292d326bba568ade38f,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e8b1051e8ce083981d259bd3,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:e9217df5e000eb36cd17479e,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ea22b55f677d2c2f1cd0069a,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ebe8a5be5c1502164d8c2f3d,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ec270c87e3769da127fed67d,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ec480cb418beadaa9ddcfe90,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ed24790c4eb93d426618be87,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:eef0f6713d9711638cf8ba40,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:efa5aca5a7b5ed72e10cd2db,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f072a07da3766d0778fc9f6a,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f17ecce44346764847eccb37,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f1d0eafae1681035734a8365,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f2be76c080d7ec67901a9e94,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f2f70ca46465eb644dbd07a6,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f4429664c9f8cee6b14c0571,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f4cdb85a6508922e7549f5fb,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f60a5584594624b24399742b,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f648dc5a6612d8a57c440b68,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f74c89723a43ae1fb441c9ee,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f74edbe5bcb793a52e7245a2,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f79c798d39e804425987acf4,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:f8177c67fb2c8b91ea4acaf1,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:fc0dd5039cddf94f5c8ea387,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:fc54e5cc68f8b573cc1afacf,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:fced5bb818cc07ac53f0bcc0,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:fea324181d736266cb31c34d,vector_graphic_region_detection,disputed
