attachment_kind,id,parent_record_id,record_type,review_state,source_anchor,target_locator,target_record_id
table_footnote,ibc2018:attachment:4188235d2ab8906bcff1c4e2,ibc2018:table:ae52d51344e3f6a49a172089,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[38.95,451.336,226.251,461.152],""chapter"":""18"",""line_id"":""poppler-line:141f67f8b2b29e90b905"",""observed_text_sha256"":""9b1baf8e80065d9dcba29654cac27411660820c77e7580ab16e34c142d8e64cf"",""pdf_page"":465,""printed_page"":""438""}",,
table_footnote,ibc2018:attachment:fac3eae71d842f3946c98f1b,ibc2018:table:ae52d51344e3f6a49a172089,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[38.949,461.293,550.253,471.108],""chapter"":""18"",""line_id"":""poppler-line:1b25a6241b47004348e5"",""observed_text_sha256"":""9dfef2a1f725bdc8fc8d02a8772a33c07dd1c3f7c95d03d2631093fd3ed62860"",""pdf_page"":465,""printed_page"":""438""}",,
table_note,ibc2018:attachment:884dd64ff5ba89776822d7ea,ibc2018:table:08e0f98b48cdfaebe64bde5b,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[60.798,425.377,364.002,435.192],""chapter"":""18"",""line_id"":""poppler-line:dc538f227a659fd563d0"",""observed_text_sha256"":""204fb0960881c8c5ef15e5f18aec4c3f3e635af3edf40861053ba509bbad2177"",""pdf_page"":466,""printed_page"":""439""}",,
table_footnote,ibc2018:attachment:b0dfc75368908249c6773ff8,ibc2018:table:08e0f98b48cdfaebe64bde5b,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[60.798,435.333,217.969,445.149],""chapter"":""18"",""line_id"":""poppler-line:c86f6ce48373d8595909"",""observed_text_sha256"":""4463dadc0977b2acb1b57027fc37fb8de397b4fb577845d1c11d4aba0b3babde"",""pdf_page"":466,""printed_page"":""439""}",,
table_footnote,ibc2018:attachment:d50833d1f67951a1ae9fa01a,ibc2018:table:08e0f98b48cdfaebe64bde5b,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[60.799,445.346,412.23,455.162],""chapter"":""18"",""line_id"":""poppler-line:924e81b0024d2c80f047"",""observed_text_sha256"":""44215c4033d8801acd7e0faba8a1ce3de84f5a40e211022115c75e3aa746449d"",""pdf_page"":466,""printed_page"":""439""}",,
table_footnote,ibc2018:attachment:bcf33d1ea11e4f3af1bf5163,ibc2018:table:08e0f98b48cdfaebe64bde5b,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[60.799,455.416,247.285,465.232],""chapter"":""18"",""line_id"":""poppler-line:c817ec0608cc11dea254"",""observed_text_sha256"":""f0ab0335ec1dab4927344eefd5fb41bcd41e3532a003c72cd4d5dde00e4aa474"",""pdf_page"":466,""printed_page"":""439""}",,
table_footnote,ibc2018:attachment:8123478676b3410306172c21,ibc2018:table:08e0f98b48cdfaebe64bde5b,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[60.799,465.372,248.1,475.188],""chapter"":""18"",""line_id"":""poppler-line:f950ae87e31a09572de8"",""observed_text_sha256"":""9b1baf8e80065d9dcba29654cac27411660820c77e7580ab16e34c142d8e64cf"",""pdf_page"":466,""printed_page"":""439""}",,
table_footnote,ibc2018:attachment:fe8510f03d77243ab406e021,ibc2018:table:08e0f98b48cdfaebe64bde5b,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[60.799,475.329,573.234,485.144],""chapter"":""18"",""line_id"":""poppler-line:d61cdb2a1aaed5495760"",""observed_text_sha256"":""9dfef2a1f725bdc8fc8d02a8772a33c07dd1c3f7c95d03d2631093fd3ed62860"",""pdf_page"":466,""printed_page"":""439""}",,
table_note,ibc2018:attachment:3a7136aac54ec8b72b841d09,ibc2018:table:87229d8a94db386693749deb,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.455,425.977,342.602,435.793],""chapter"":""18"",""line_id"":""poppler-line:a142484377214d1b6f36"",""observed_text_sha256"":""0eb827a5db521557036d636d95486b3133ab4f4a6d9270c2ff4f2671f0bb67fe"",""pdf_page"":467,""printed_page"":""440""}",,
table_footnote,ibc2018:attachment:8872c21d5776c0ed24add233,ibc2018:table:87229d8a94db386693749deb,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.455,435.934,196.569,445.75],""chapter"":""18"",""line_id"":""poppler-line:f5e023fb43f97fe01e4d"",""observed_text_sha256"":""4463dadc0977b2acb1b57027fc37fb8de397b4fb577845d1c11d4aba0b3babde"",""pdf_page"":467,""printed_page"":""440""}",,
table_footnote,ibc2018:attachment:7e4bd8659efba49e6f3c7c95,ibc2018:table:87229d8a94db386693749deb,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.455,446.06,390.83,455.876],""chapter"":""18"",""line_id"":""poppler-line:261d7246302a4e1ffabb"",""observed_text_sha256"":""44215c4033d8801acd7e0faba8a1ce3de84f5a40e211022115c75e3aa746449d"",""pdf_page"":467,""printed_page"":""440""}",,
table_footnote,ibc2018:attachment:9a06a31be0c32fc01e73d399,ibc2018:table:87229d8a94db386693749deb,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.455,456.017,225.941,465.832],""chapter"":""18"",""line_id"":""poppler-line:68c4ea0bed60b333a7ff"",""observed_text_sha256"":""f0ab0335ec1dab4927344eefd5fb41bcd41e3532a003c72cd4d5dde00e4aa474"",""pdf_page"":467,""printed_page"":""440""}",,
table_footnote,ibc2018:attachment:7826d51bc401ce42a34a323f,ibc2018:table:87229d8a94db386693749deb,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.455,465.973,226.813,475.789],""chapter"":""18"",""line_id"":""poppler-line:a50162611604fb290b95"",""observed_text_sha256"":""9b1baf8e80065d9dcba29654cac27411660820c77e7580ab16e34c142d8e64cf"",""pdf_page"":467,""printed_page"":""440""}",,
table_note,ibc2018:attachment:7395976f820502d26b8cb3d4,ibc2018:table:4a4e7b9605bd20f5dd9932df,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[38.913,509.059,194.107,518.875],""chapter"":""18"",""line_id"":""poppler-line:0e2d5bb13df8f8a08965"",""observed_text_sha256"":""8b567922670a3e76145bbc0f930ebd1e2bd47a9b735f819c87dc1ca7616326f8"",""pdf_page"":469,""printed_page"":""442""}",,
table_note,ibc2018:attachment:2fca45a56f99cfb38350a1f4,ibc2018:table:babff415e8758ec8dc50a6b3,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[40.112,738.361,123.565,748.177],""chapter"":""18"",""line_id"":""poppler-line:74192e4b4f2081c540a1"",""observed_text_sha256"":""7186aa4dff1aeb49904af05eb5380ccfe55d2641cb02846f379cf22de98d1385"",""pdf_page"":469,""printed_page"":""442""}",,
table_note,ibc2018:attachment:ceb5d04b5f644d6a0586e291,ibc2018:table:440df08862c984706461a310,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.0,437.027,473.265,446.843],""chapter"":""18"",""line_id"":""poppler-line:d17a2fea8b1a0e5089f4"",""observed_text_sha256"":""62662f00c4521681e2ec94cfd5b6ac221cdb77ed598504073531861104783592"",""pdf_page"":470,""printed_page"":""443""}",,
table_footnote,ibc2018:attachment:923a0e8e0c0068b461ff9330,ibc2018:table:440df08862c984706461a310,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.0,446.984,531.841,456.799],""chapter"":""18"",""line_id"":""poppler-line:7f4699cbd37b878b740f"",""observed_text_sha256"":""742b958caaa62a4eb20ddaf3684964e650d74a78af7bd4d7d8c08dbe1351e27c"",""pdf_page"":470,""printed_page"":""443""}",,
table_footnote,ibc2018:attachment:fa341fa687917d4409db9954,ibc2018:table:440df08862c984706461a310,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.0,456.94,571.911,466.756],""chapter"":""18"",""line_id"":""poppler-line:db60d6fc3b787ae7fba7"",""observed_text_sha256"":""c260e902d175dce2c52b028127d0b1d5756735dc943401e849b7d52e79dc2a46"",""pdf_page"":470,""printed_page"":""443""}",,
table_footnote,ibc2018:attachment:0301f9f4ff736763f3f7c0da,ibc2018:table:440df08862c984706461a310,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.0,476.061,572.039,485.877],""chapter"":""18"",""line_id"":""poppler-line:f9ef3b3201d218c75a99"",""observed_text_sha256"":""c89a2a6409da8f554308c68c2e5e8021c8962589665159be97e3eb4e574e393a"",""pdf_page"":470,""printed_page"":""443""}",,
table_footnote,ibc2018:attachment:5ab73813346b1436cc3790a3,ibc2018:table:440df08862c984706461a310,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.0,504.008,572.257,513.823],""chapter"":""18"",""line_id"":""poppler-line:ed5c673a1b89c0bd23a6"",""observed_text_sha256"":""ca7d7f07dd0abd9ccb1fdd6d4f74db22fa8dec07d75861efefbbca66cc0faa6d"",""pdf_page"":470,""printed_page"":""443""}",,
table_footnote,ibc2018:attachment:45d682c818f52cd24ee7f17a,ibc2018:table:440df08862c984706461a310,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.0,522.959,513.811,532.774],""chapter"":""18"",""line_id"":""poppler-line:01d7fa004dbc5ae1336c"",""observed_text_sha256"":""0d455524364c2818c00c3d45498778000c7e017ede643a78dde8905da8e24137"",""pdf_page"":470,""printed_page"":""443""}",,
table_footnote,ibc2018:attachment:91b3fdd3479dabdc574d0c86,ibc2018:table:440df08862c984706461a310,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.001,533.028,572.004,542.844],""chapter"":""18"",""line_id"":""poppler-line:273008b8fd3346147603"",""observed_text_sha256"":""d4f2184d0c4adcef1f29a37fa00058427f20de04c0dd06d67734a25b9d730ce2"",""pdf_page"":470,""printed_page"":""443""}",,
table_footnote,ibc2018:attachment:f4d4f3f447b2047fc2fecdab,ibc2018:table:440df08862c984706461a310,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.0,560.975,571.755,570.79],""chapter"":""18"",""line_id"":""poppler-line:6b498cd4676fda9b20b0"",""observed_text_sha256"":""32261b1fc7078d4252d343be26515f4efdc472d7ab469d45588d2465f1b6489e"",""pdf_page"":470,""printed_page"":""443""}",,
nearby_exception,ibc2018:attachment:422574944630058e32d28ce7,ibc2018:table:440df08862c984706461a310,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[422.25,338.855,475.317,354.311],""chapter"":""18"",""line_id"":""poppler-line:7e7777b70cedbf76c283"",""observed_text_sha256"":""ef17ea42480fcc666c8832928aad852bff8aa9812c9b382c13a8cac80ae46bb9"",""pdf_page"":470,""printed_page"":""443""}",,ibc2018:exception:b2f52827bb6d13eacbfeabf6
table_footnote,ibc2018:attachment:27081f2bfec211e85a521d19,ibc2018:table:a5335a953ff1cec16cda31db,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.422,358.505,571.368,369.661],""chapter"":""18"",""line_id"":""poppler-line:fbd0828a05d9e1f17f90"",""observed_text_sha256"":""4ca6c5280b79beeeedae54638ba69ad3adb5f7894aa2e9e858a65db8c0e1a14f"",""pdf_page"":474,""printed_page"":""447""}",,
table_footnote,ibc2018:attachment:32404c1737df14683a2cfdf3,ibc2018:table:a5335a953ff1cec16cda31db,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.451,386.784,572.158,396.6],""chapter"":""18"",""line_id"":""poppler-line:2fcd74e9c1f6b682452b"",""observed_text_sha256"":""48aeef2839415e44b4a0ec9b1f6856aecee9631931a6b203f2cda876dc049272"",""pdf_page"":474,""printed_page"":""447""}",,
table_note,ibc2018:attachment:12751df6f261d182af615d89,ibc2018:table:e3c1266e72dd0c76a3351283,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[40.092,733.889,187.674,743.705],""chapter"":""21"",""line_id"":""poppler-line:8c04eb5684e21c38d893"",""observed_text_sha256"":""cb66d07015a864dc9f19a4b8862d41ab93fcbc6c020c89a9c01d953768a94724"",""pdf_page"":497,""printed_page"":""470""}",,
table_note,ibc2018:attachment:a4da0b4e7319e35ed7280b28,ibc2018:table:854c8b89820f83048fcf769f,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.95,599.703,237.188,609.942],""chapter"":""21"",""line_id"":""poppler-line:6e1502189b753b665492"",""observed_text_sha256"":""b0c704f7f849b6005de866f8d6b7c46fe44201650ad38e372a4bb3208bf96889"",""pdf_page"":504,""printed_page"":""477""}",,
table_note,ibc2018:attachment:82294269ba8287a58477e36f,ibc2018:table:854c8b89820f83048fcf769f,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.038,733.069,503.238,742.892],""chapter"":""21"",""line_id"":""poppler-line:6244334b3605c772fe6c"",""observed_text_sha256"":""9c04a06e129ea6c451985a39c857fca664a411f29132655b9a7222cb2424d941"",""pdf_page"":504,""printed_page"":""477""}",,
table_footnote,ibc2018:attachment:622b4ba4053a949d529bd917,ibc2018:table:854c8b89820f83048fcf769f,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[60.04,610.084,187.741,619.899],""chapter"":""21"",""line_id"":""poppler-line:425295cb0e5a93b06467"",""observed_text_sha256"":""b9de7887f490aca44c9a991138ca92f878aacc884555655691141440972afd8f"",""pdf_page"":504,""printed_page"":""477""}",,
table_note,ibc2018:attachment:5bc6124fc94b596e37edd3ee,ibc2018:table:807e29b9b20d254b4061240d,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.95,599.703,237.188,609.942],""chapter"":""21"",""line_id"":""poppler-line:6e1502189b753b665492"",""observed_text_sha256"":""b0c704f7f849b6005de866f8d6b7c46fe44201650ad38e372a4bb3208bf96889"",""pdf_page"":504,""printed_page"":""477""}",,
table_note,ibc2018:attachment:63afe554f4d44955f6d73622,ibc2018:table:807e29b9b20d254b4061240d,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[326.038,733.069,503.238,742.892],""chapter"":""21"",""line_id"":""poppler-line:6244334b3605c772fe6c"",""observed_text_sha256"":""9c04a06e129ea6c451985a39c857fca664a411f29132655b9a7222cb2424d941"",""pdf_page"":504,""printed_page"":""477""}",,
table_footnote,ibc2018:attachment:be4cb380ac50e476d522a063,ibc2018:table:807e29b9b20d254b4061240d,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[60.04,610.084,187.741,619.899],""chapter"":""21"",""line_id"":""poppler-line:425295cb0e5a93b06467"",""observed_text_sha256"":""b9de7887f490aca44c9a991138ca92f878aacc884555655691141440972afd8f"",""pdf_page"":504,""printed_page"":""477""}",,
table_note,ibc2018:attachment:702741e715a7c6dbf4de02d3,ibc2018:table:0749dc4e9918f2f117597b66,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[306.012,365.148,462.393,374.963],""chapter"":""21"",""line_id"":""poppler-line:2e3fda72e50e1dea6bf3"",""observed_text_sha256"":""23c6e5d14c7ed16e44583057b176572f9fab376053dc2e3a2823fa8c92d2a537"",""pdf_page"":505,""printed_page"":""478""}",,
nearby_exception,ibc2018:attachment:7a1998e25574c7d5e2bcfac0,ibc2018:table:0749dc4e9918f2f117597b66,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[402.352,254.954,455.374,270.411],""chapter"":""21"",""line_id"":""poppler-line:1daf94a74e65fc9622e2"",""observed_text_sha256"":""df13599683ecb55f314d88a775988ea71355aa1035a1ef892d8dede3a32e64ac"",""pdf_page"":505,""printed_page"":""478""}",,ibc2018:exception:166714f0bc301da3e6db240d
table_note,ibc2018:attachment:42b8451cdca6612effb08327,ibc2018:table:a9e89914501666eedd50ad71,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[38.939,255.488,215.448,265.304],""chapter"":""23"",""line_id"":""poppler-line:a124c846df8ad94a5d32"",""observed_text_sha256"":""05c2296c9af26ba92cf8b13ced8744cf57d1815cbdd2e8f84309d256868e4082"",""pdf_page"":515,""printed_page"":""488""}",,
table_footnote,ibc2018:attachment:eb66d0856cbbaa7fa3f3c6af,ibc2018:table:a9e89914501666eedd50ad71,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[38.939,265.445,550.67,275.26],""chapter"":""23"",""line_id"":""poppler-line:742d64ad672464ee7722"",""observed_text_sha256"":""e884ba217e7b997649e3f974af23a9f75920a89fe488898f3f8738943c8a87b4"",""pdf_page"":515,""printed_page"":""488""}",,
table_footnote,ibc2018:attachment:b84c75b6c5207c96582beadc,ibc2018:table:a9e89914501666eedd50ad71,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[38.939,284.509,550.674,294.325],""chapter"":""23"",""line_id"":""poppler-line:f1ad1bcdfd2145b785ad"",""observed_text_sha256"":""3a3684256ad2e051b59f915733b1dede647be93d595415b0e8b360a6cfe2bfb7"",""pdf_page"":515,""printed_page"":""488""}",,
table_footnote,ibc2018:attachment:9c528ab13cbc30502486d9a9,ibc2018:table:a9e89914501666eedd50ad71,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[38.939,303.461,550.565,313.276],""chapter"":""23"",""line_id"":""poppler-line:3169c9b207c42e1067db"",""observed_text_sha256"":""b9525e9264c04455a468c382b8dfe7c2880321a10e3f85723aa52f517c5173c3"",""pdf_page"":515,""printed_page"":""488""}",,
table_footnote,ibc2018:attachment:bb55e608e6092b4781195ad8,ibc2018:table:a9e89914501666eedd50ad71,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[38.939,331.237,243.879,342.303],""chapter"":""23"",""line_id"":""poppler-line:d95c42caeb41a7b6a9b2"",""observed_text_sha256"":""73f57cba59ff7879d766301746354437e4d8026656f4aaa2436a3d3475f14279"",""pdf_page"":515,""printed_page"":""488""}",,
table_note,ibc2018:attachment:87eb1df04512601e39b475a3,ibc2018:table:faac945a57aa3da02d50c1e7,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.839,712.425,123.236,722.241],""chapter"":""23"",""line_id"":""poppler-line:b97f528a12d57c008a03"",""observed_text_sha256"":""7186aa4dff1aeb49904af05eb5380ccfe55d2641cb02846f379cf22de98d1385"",""pdf_page"":515,""printed_page"":""488""}",,
table_footnote,ibc2018:attachment:9e7d578100e2c87d0c31ee0a,ibc2018:table:faac945a57aa3da02d50c1e7,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.839,722.494,175.317,732.31],""chapter"":""23"",""line_id"":""poppler-line:ff8d36e34752339c23bb"",""observed_text_sha256"":""31fe95d0e7f437128b97fa3c6185d5ed5a8ea6aeae01e20c9d533fbe1a9b3747"",""pdf_page"":515,""printed_page"":""488""}",,
table_note,ibc2018:attachment:fccfd6424e1e192d1d1a314c,ibc2018:table:9ec973d2ceb98ee3c848caef,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.799,409.177,256.188,418.993],""chapter"":""23"",""line_id"":""poppler-line:de57b671dd795b49c8bd"",""observed_text_sha256"":""e56c592f6e1abd11150a42b48ff60483259cd9fd4b24fedf7df537d7344ff75d"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:5ae4b3daabfb576f0558b0cc,ibc2018:table:9ec973d2ceb98ee3c848caef,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.892,419.134,167.15,428.949],""chapter"":""23"",""line_id"":""poppler-line:1aa9948aec3dd126b704"",""observed_text_sha256"":""d7ab533e6245e1b73794927ffcc7c797ce9b77979603d02f9a232f0ead5defc7"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:a51762a6fd1955d60183759b,ibc2018:table:9ec973d2ceb98ee3c848caef,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.892,428.803,383.023,439.952],""chapter"":""23"",""line_id"":""poppler-line:da2f1f0b1ad02a3ce709"",""observed_text_sha256"":""575aebe8dd27fadd745732e81bbdabe332b879749f199645148cbd297d96ecbd"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:33aa388439b352026829a895,ibc2018:table:9ec973d2ceb98ee3c848caef,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.848,438.803,551.637,450.002],""chapter"":""23"",""line_id"":""poppler-line:ffa9dd2a26086ef2d676"",""observed_text_sha256"":""0cf1524506f06684f912d2096920fe2b06e1359d0d1957d20ab355f9790a3d1e"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:b36046c62114676b1005596a,ibc2018:table:9ec973d2ceb98ee3c848caef,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.848,467.134,158.155,476.949],""chapter"":""23"",""line_id"":""poppler-line:c4232796a3d28af3379e"",""observed_text_sha256"":""5a62a9e14cecf96942d556e707408957931eec879d7f11f18847b13afc55d46b"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:cbf11ecebdfd470ab0d973f7,ibc2018:table:9ec973d2ceb98ee3c848caef,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.849,477.26,551.831,487.076],""chapter"":""23"",""line_id"":""poppler-line:70c90eb078c7019651c1"",""observed_text_sha256"":""81494212f08b0bcba3f65278924dd4a89c3f067ec8677ebfd3327cea910ff340"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:ee3413034a07667b7b2b922c,ibc2018:table:9ec973d2ceb98ee3c848caef,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.848,495.803,218.345,507.002],""chapter"":""23"",""line_id"":""poppler-line:f0d66a48c1abb6f50b18"",""observed_text_sha256"":""41f5169e4ca60d883b58f633c905ea7e554c343e0981f5de748d4674f3cfe724"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:16b17d47421624935c15f50b,ibc2018:table:9ec973d2ceb98ee3c848caef,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.884,505.853,406.459,516.952],""chapter"":""23"",""line_id"":""poppler-line:8bca976ee71decea5ec8"",""observed_text_sha256"":""f8fdb5bcde63a976d54ee0f9fbc322f01d6c56ad6f00da52da40b8e1d4d09f22"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:2d7df43034cfbb87430f036e,ibc2018:table:9ec973d2ceb98ee3c848caef,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.868,515.803,471.166,526.952],""chapter"":""23"",""line_id"":""poppler-line:bad7ddb139c684cec711"",""observed_text_sha256"":""ce7a26b7f9c9d13ac351e8813669121a8e1409aec612992328c4932d43cf00e5"",""pdf_page"":517,""printed_page"":""490""}",,
table_note,ibc2018:attachment:1998d3c203552f1e742a4262,ibc2018:table:641ac4a17f0f25f3a542c7e5,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.858,666.653,256.188,676.793],""chapter"":""23"",""line_id"":""poppler-line:3ed19378f63a44ca1510"",""observed_text_sha256"":""0600cf795dbee139c957418ba13ba623e3926418cb638e132e90f0c42d1c22dc"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:9d11968ca33489c0d78b86c7,ibc2018:table:641ac4a17f0f25f3a542c7e5,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.893,676.603,551.831,687.751],""chapter"":""23"",""line_id"":""poppler-line:8458ab05f2fc6064553e"",""observed_text_sha256"":""0920e920ea35481428650c888a3a8ff1620e0c7f686af099c2abad0bfba16916"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:d1c55c7fe636c99a4d2896eb,ibc2018:table:641ac4a17f0f25f3a542c7e5,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.889,713.984,374.151,723.799],""chapter"":""23"",""line_id"":""poppler-line:0d596ed85390a0ecfca3"",""observed_text_sha256"":""05c0a24d1851ba309f92bfdc73035bef10a53f53345759cec7084b4bcec403a6"",""pdf_page"":517,""printed_page"":""490""}",,
table_footnote,ibc2018:attachment:144a5886813b7acda313dd53,ibc2018:table:641ac4a17f0f25f3a542c7e5,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[39.889,723.94,393.494,733.755],""chapter"":""23"",""line_id"":""poppler-line:1fe1eba226537e0d66b9"",""observed_text_sha256"":""8606a5df683f421d45bb971eaea671cf9ad0d9829f59b8bc4768192b3e712ee5"",""pdf_page"":517,""printed_page"":""490""}",,
table_note,ibc2018:attachment:4f3444606f1cfff957eec25e,ibc2018:table:16f159cd699c100748e75ee2,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.601,306.553,275.99,316.643],""chapter"":""23"",""line_id"":""poppler-line:4e35a2094f039dbd7d51"",""observed_text_sha256"":""0600cf795dbee139c957418ba13ba623e3926418cb638e132e90f0c42d1c22dc"",""pdf_page"":518,""printed_page"":""491""}",,
table_footnote,ibc2018:attachment:7e986508df3fd0898e0264a1,ibc2018:table:16f159cd699c100748e75ee2,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.695,316.503,573.043,327.601],""chapter"":""23"",""line_id"":""poppler-line:f1988c73af5d17ec2f79"",""observed_text_sha256"":""0028a48ea8311315b6b3c191dd5180d2f9677bf631aab596f2a0c10d48a7cb0d"",""pdf_page"":518,""printed_page"":""491""}",,
table_footnote,ibc2018:attachment:beef02a02fbb963e94b2ad68,ibc2018:table:16f159cd699c100748e75ee2,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.666,335.878,406.064,345.694],""chapter"":""23"",""line_id"":""poppler-line:c0a3ba81def7bd92c8c1"",""observed_text_sha256"":""1290212edaa6e48e6236d29b9644bbc49f652055b709c116590b3aae4f837f90"",""pdf_page"":518,""printed_page"":""491""}",,
table_note,ibc2018:attachment:662d825277c405802b656302,ibc2018:table:93475a3bc667c345196aaae0,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.65,600.701,141.58,610.517],""chapter"":""23"",""line_id"":""poppler-line:fd1bb9e63f27e4f7f951"",""observed_text_sha256"":""b1c7a3a900e53ec1aaab4eaca4691763ac3288f34f36c9f9f0036644c2b47a67"",""pdf_page"":518,""printed_page"":""491""}",,
table_footnote,ibc2018:attachment:b3e272dac49cfadd2d284bd8,ibc2018:table:93475a3bc667c345196aaae0,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.65,610.77,391.072,620.586],""chapter"":""23"",""line_id"":""poppler-line:5a3300874f0085223c7d"",""observed_text_sha256"":""53ca29f6963ccb28d3f491a0cbe7b1ca9bd7fbfaf676c3c34ba007c91e208250"",""pdf_page"":518,""printed_page"":""491""}",,
table_footnote,ibc2018:attachment:45bfad97d033ae4934b88368,ibc2018:table:93475a3bc667c345196aaae0,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.651,620.784,573.011,630.599],""chapter"":""23"",""line_id"":""poppler-line:45c9e5ceac176e683927"",""observed_text_sha256"":""fbdcdff300981c96bb3a02f328284dac23a7161815d16fb1a81a84cc679385e2"",""pdf_page"":518,""printed_page"":""491""}",,
table_footnote,ibc2018:attachment:a9db47efeb59213ba45f57f0,ibc2018:table:93475a3bc667c345196aaae0,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[59.65,639.735,573.111,649.551],""chapter"":""23"",""line_id"":""poppler-line:402231ba235485ebd0ed"",""observed_text_sha256"":""7c8d2abf8692b81f95f305185109a0b70d49cff431da72d0e08a7c76f7ae49dd"",""pdf_page"":518,""printed_page"":""491""}",,
continuation_caption,ibc2018:attachment:3bcc36243b5215f3881eb32d,ibc2018:table:54d36f73ae5cd9ef325b01ab,attachment_relationship,provisional,"{""appendix"":null,""bbox"":[240.45,71.955,350.695,87.412],""chapter"":""23"",""line_id"":""poppler-line:9dfe24a63ce4dcc71cc9"",""observed_text_sha256"":""a863eec246752d996111fed3dbd7a3e29b0eedc8ddca84827cd16919b2f68b47"",""pdf_page"":521,""printed_page"":""494""}",,
