appendix,candidate_source,caption,chapter,classification_reason,disposition,geometry,id,interpretation_confidence,published_identifier,record_type,review_state,semantic_category,source_anchor
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":15,""fill_count"":15,""geometry_fingerprint"":""95c60a0543513eca9f3b2e2b606243d9fd2c5903dbc8f92f599073b5f6f5b26d"",""line_count"":0,""rect_count"":15,""stroke_count"":0}",ibc2018:vector-region:836ef7bcdd013abfc6129cb3,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.55,572.6,551.5,665.0],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""c963e416930579a63a8356df847407d4aa2253b231b11f3b0f07a6d79b81cd97"",""pdf_page"":517,""printed_page"":""490""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":20,""fill_count"":20,""geometry_fingerprint"":""7f2d37c92e08f0e6f39fb1fd15647d8155ee1e3bbb628035c566e7dfca0aed98"",""line_count"":0,""rect_count"":20,""stroke_count"":0}",ibc2018:vector-region:3c79eb77030c0c66099dafef,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.25,359.6,584.35,658.55],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""3097d9de30cc069ac6b588be0f6ce0ae657e190465217f591e26738618cb170d"",""pdf_page"":518,""printed_page"":""491""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":11,""fill_count"":11,""geometry_fingerprint"":""2384f6c654c3a4a19333f5dd44520308f58469a128ff7d1b5686114c81ad5fe6"",""line_count"":0,""rect_count"":11,""stroke_count"":0}",ibc2018:vector-region:e6dbec1ed14c538995dbd670,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.35,113.5,572.75,305.0],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""33c93406cf87be9343c782a66bca8262776ae7dd74dac0910d50832e6b76609d"",""pdf_page"":518,""printed_page"":""491""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":18,""fill_count"":18,""geometry_fingerprint"":""bcc9cb2cb9568e332b44e5cd37b9f15ba016a4c9f45181e505e80ec8bb4b7842"",""line_count"":0,""rect_count"":18,""stroke_count"":0}",ibc2018:vector-region:646cc0b3cc5dff0cffd4461c,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.75,95.15,572.75,602.6],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""f5383fef5ed751b11a6471cdc47c547a1ec9fcab9b682afe5147e7b934128415"",""pdf_page"":520,""printed_page"":""493""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":24,""fill_count"":24,""geometry_fingerprint"":""827871e79324c99c76f8586382c84296a9df2cd9b85416dfbd938ad7158528bb"",""line_count"":0,""rect_count"":24,""stroke_count"":0}",ibc2018:vector-region:dc05bb0f8a62555c0e675ff1,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.45,95.6,552.45,615.55],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""a2a67553d656b8ad809f3624d2f6c5787803467efd5a4ba23101edd7af58df5e"",""pdf_page"":521,""printed_page"":""494""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":24,""fill_count"":24,""geometry_fingerprint"":""73bc6ba7c42723a5d31583d1c3241ef9990b9d06ea748934b9b5dfbf064f9ac8"",""line_count"":0,""rect_count"":24,""stroke_count"":0}",ibc2018:vector-region:c1cf1e5a13f3caba1e1cc9ec,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.35,94.65,572.35,647.75],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""58da41e125f2c3f823993fa07e720f79accf85c50f92b2873f82f566e8fcaa1e"",""pdf_page"":522,""printed_page"":""495""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":38,""fill_count"":38,""geometry_fingerprint"":""fa7937e710d6e23485f18a232b4a09f26bf7197530030932b6fd46ff817272ff"",""line_count"":0,""rect_count"":38,""stroke_count"":0}",ibc2018:vector-region:611a1185f34d9ec30b9a7275,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[40.05,95.6,553.3,673.3],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""d796fc1c681d993262cdbd7d98700ebfb8630289072ec2d8a624cb4429403361"",""pdf_page"":523,""printed_page"":""496""}"
,pdf_vector_paths,,23,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""531da87e5364c74068e08ac62aa950a5dbe7e4c15cafadec6175b5ae87813177"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:7d3f43c4332e4eb3a3617bb5,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[48.7,297.95,52.75,511.9],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""2a883bb9eef8267ff67dfab92fdf5f98c570f858a0c05c949742a07a15c084ce"",""pdf_page"":524,""printed_page"":""497""}"
,pdf_vector_paths,,23,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""db20fc0871eba5c0dcc99d90db50a519dd3d6edecb62888708de5577dde9d1c7"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:ad745494953cc2bd217f3c4d,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[48.7,557.0,52.75,668.95],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""0a25a4b778a1d3e4022f142364b3b4e47a3de4ac4b2c0638390c0b5d24e23ccd"",""pdf_page"":524,""printed_page"":""497""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":12,""fill_count"":12,""geometry_fingerprint"":""46d01157c42a023a24d6b61086cdbe479872f45de3ff3b125c6af539f8723aed"",""line_count"":0,""rect_count"":12,""stroke_count"":0}",ibc2018:vector-region:0cc7ad95e491eb1634e8ed05,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.35,96.2,572.6,202.65],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""7d6b1c7e7cf76a96d9412ae8c0167d24ab5b2573433ee53f002a12ccb2d13b46"",""pdf_page"":524,""printed_page"":""497""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":18,""fill_count"":18,""geometry_fingerprint"":""31182ef1a95ddf8441381a8cf9cd0e84bbe41a0aec93d6af4b9d116ad765ef20"",""line_count"":0,""rect_count"":18,""stroke_count"":0}",ibc2018:vector-region:3433899b5f8cfca65c19cc1a,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[28.4,410.15,553.3,744.1],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""151d9748332475104181a4755f3748ed36940ad98efc66a2e1d9cbbdadd4c79a"",""pdf_page"":525,""printed_page"":""498""}"
,pdf_vector_paths,,23,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""bf078d53bb18602249466e94bcccba98f85cc2cfa40d3f7ff982acf96601ebf8"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:6b558727bbe0cdd43380956c,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[559.15,135.95,563.25,275.95],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""cf52947f843bae304f254726adad464c9742464afdaa369c373e57a86097d2bb"",""pdf_page"":525,""printed_page"":""498""}"
,pdf_vector_paths,,23,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""cc90dd46a076eab617a56fc3fdd88b11ca8fe6bd1b53d6bb80e0751dfccdc1fe"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:c684f5f8b00618a22c1905b0,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[579.1,457.05,583.15,580.3],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""a543c3afdbee5585e45d78d50f49c01b3c0f82e547b9b6e3eeb468000040fa5e"",""pdf_page"":526,""printed_page"":""499""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":12,""fill_count"":12,""geometry_fingerprint"":""ef1b3681184c39b8963bcff28388c979e8f6bcc7a849947dd0ee83d41f07b8eb"",""line_count"":0,""rect_count"":12,""stroke_count"":0}",ibc2018:vector-region:1a9fc9cdd8ba2193c094d05a,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[305.75,347.35,552.35,455.95],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""81bf49f00aa8be4cbeb05aa89c90fb355e064ef6a8eb831e95e26781bf3ca164"",""pdf_page"":527,""printed_page"":""500""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":24,""fill_count"":24,""geometry_fingerprint"":""35c298bf782cf4604bd7252968b3064ed3cdbab1e00cdffc7b93ed46503ee3f4"",""line_count"":0,""rect_count"":24,""stroke_count"":0}",ibc2018:vector-region:df06a3467c8dbe545ac902fc,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.15,481.75,572.6,713.85],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""2eac948b19174332e6ecd7f4f47d0ee343dca7c7ac0c231ff1b1360553b88822"",""pdf_page"":528,""printed_page"":""501""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":27,""fill_count"":27,""geometry_fingerprint"":""3578e52249c77ff6d4d930b3431e30f454254c1a71ae314df053e46d1cc0fdfb"",""line_count"":0,""rect_count"":27,""stroke_count"":0}",ibc2018:vector-region:c5df6beb7f9c6e28bce86279,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[60.45,248.35,573.35,464.85],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""e1919ed62c106d839a04a471ab6bad8b9c4844fe118f7029a41909a7dd64c9a7"",""pdf_page"":528,""printed_page"":""501""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":17,""fill_count"":17,""geometry_fingerprint"":""712db84c55d723b6d4d27101c2aae49ffb5e528cd0436a9c46218e088b020c59"",""line_count"":0,""rect_count"":17,""stroke_count"":0}",ibc2018:vector-region:1258c6f5ed208006d6245d38,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[305.35,294.1,552.2,669.95],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""1c26458611a996f41325f9128774b89cdb4133628adf024e98e17be53c22dd20"",""pdf_page"":529,""printed_page"":""502""}"
,pdf_vector_paths,,23,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":8,""fill_count"":8,""geometry_fingerprint"":""9c406d9acc9ff24cfcd4d6b68698f90ebe62ca7a3285cdce9928c165ce3b33db"",""line_count"":0,""rect_count"":8,""stroke_count"":0}",ibc2018:vector-region:6b4885ea9849bd713f97879a,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[325.65,215.75,572.85,273.35],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""0a9a6a651266716eb04605d70c368ee43cb78f719136c27ca19eae487add6032"",""pdf_page"":530,""printed_page"":""503""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":30,""fill_count"":30,""geometry_fingerprint"":""4fb2751508cc35cfa16fcce009c5640e1371bf36801c5a2f7aff88c8f022159c"",""line_count"":0,""rect_count"":30,""stroke_count"":0}",ibc2018:vector-region:139b16178b36c5a72773c905,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[38.5,105.95,552.95,424.55],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""3fe5e55b49bf607db8689dd0b2f85cd232a26f009730f234793eaa12d02c34fb"",""pdf_page"":531,""printed_page"":""504""}"
,pdf_vector_paths,,23,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""d075f6313f11f8e911f2e876c6f853627d657bf0524b804962663234d29e728f"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:620c1e18df2db93115441024,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.7,443.25,549.8,575.6],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""667fa6bc99a8ab7ea2f4c3d50319b0cd437f686888f7cec9b9f1c5efc9300081"",""pdf_page"":531,""printed_page"":""504""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":29,""fill_count"":29,""geometry_fingerprint"":""3cc0cb530fccaba8a51c5f6384b41fee4b063efb36ef8ed9a5117858a3b02c26"",""line_count"":0,""rect_count"":29,""stroke_count"":0}",ibc2018:vector-region:978376f3e3b606eaf9e5a50b,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[60.8,112.4,571.15,334.9],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""0fe62016a4b8221c4e188e36c28d1c79605cd1c7d4efe811c19c616d681583ba"",""pdf_page"":532,""printed_page"":""505""}"
,pdf_vector_paths,,23,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":2,""fill_count"":2,""geometry_fingerprint"":""41a9c82b38b15d99d3d3a5feb4dc9f73038845c970918747198bb39ea59bf588"",""line_count"":0,""rect_count"":2,""stroke_count"":0}",ibc2018:vector-region:b8b90518a828e20d7075215b,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.45,78.55,551.5,744.55],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""9860cc24e1183534789da8310261b66d974ab331773ffb9dd6ef269df97057f1"",""pdf_page"":533,""printed_page"":""506""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":38,""fill_count"":38,""geometry_fingerprint"":""a2fecdbed87546714f1d347226b304054fe405bd8c4aad7f6ab44987c5d28d7b"",""line_count"":0,""rect_count"":38,""stroke_count"":0}",ibc2018:vector-region:f79c798d39e804425987acf4,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[60.7,104.15,573.1,282.55],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""775c4e9e3b1a2dc27f99b7b264e30dbc850389a84bbdf9bab048a2deedd9286a"",""pdf_page"":534,""printed_page"":""507""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":11,""fill_count"":11,""geometry_fingerprint"":""63a16d327d71f339f834b3d1b19d8cffdaf9d7567d1b4efa7ccc5021d9d54345"",""line_count"":0,""rect_count"":11,""stroke_count"":0}",ibc2018:vector-region:4a9c141705660b49aa2fe03d,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[61.05,541.3,573.45,613.9],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""b31e95c6f74f84c2b48661584114767caa0428e168ae311f9a180fea36cd261c"",""pdf_page"":534,""printed_page"":""507""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":24,""fill_count"":24,""geometry_fingerprint"":""25e8b60281793c7393155378a74bb9c2d8bcf4a95940b3e9053eb85f5aaea22a"",""line_count"":0,""rect_count"":24,""stroke_count"":0}",ibc2018:vector-region:2bd554b9c0e75bdcc5ed9d1b,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[39.55,104.35,551.85,415.9],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""5092999e26ef0e8b6ab26110db50876f9ac9aea98d9e7b5e4b803217ac827a90"",""pdf_page"":535,""printed_page"":""508""}"
,pdf_vector_paths,,23,surviving vector geometry is source-backed but insufficient for automatic classification,candidate_vector_region_unclassified,"{""curve_count"":0,""drawing_count"":1,""fill_count"":1,""geometry_fingerprint"":""09d9b8aea33ae7b865ae38b1acfd0cf1f1b1a264b2a033e7e22f17b362d45f52"",""line_count"":0,""rect_count"":1,""stroke_count"":0}",ibc2018:vector-region:f96376ca957fdbb960ae3e33,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[48.7,256.9,52.75,431.95],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""9e6ac15ccdb545b300795de83eb5544450925781f4cddc16980f4edcbd1964b9"",""pdf_page"":536,""printed_page"":""509""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":73,""fill_count"":73,""geometry_fingerprint"":""01cc322c813c769d794d340562b14fb6e6dce5cab2f0ea6cfd5f4db97d6d833a"",""line_count"":0,""rect_count"":73,""stroke_count"":0}",ibc2018:vector-region:04cc4516c00615e9752ea2d2,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[29.25,93.2,553.15,746.25],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""4e3c1b88869b5a5f2ab0509a6f9f2e570622006e6b86aeca12c85c0e55bf77eb"",""pdf_page"":537,""printed_page"":""510""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":58,""fill_count"":58,""geometry_fingerprint"":""7f5601603f57f9e3a795c802fed2341dc707774db6220d6d9e574df721142216"",""line_count"":0,""rect_count"":58,""stroke_count"":0}",ibc2018:vector-region:fced5bb818cc07ac53f0bcc0,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[58.9,95.85,582.55,558.95],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""be35f29b21d2a5fe68c42db1533267b3829d030b51cae3ec9b01c5ee2e3056de"",""pdf_page"":538,""printed_page"":""511""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":36,""fill_count"":36,""geometry_fingerprint"":""bc56dbefb9b052807d71068602d36a374661849f151132760842df5d2d301c25"",""line_count"":0,""rect_count"":36,""stroke_count"":0}",ibc2018:vector-region:10055baccbf4c30ef2f5cf92,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[28.3,96.35,552.1,431.5],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""16f90e5311afca438fe5c6caa52e56ced8dce7a2c2369d120eee4c9a34048a03"",""pdf_page"":539,""printed_page"":""512""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":50,""fill_count"":50,""geometry_fingerprint"":""e7daa1ecaca5c81fba9918cfd6c4ee97a6016b6d4d9407881936c8aa3a4f800a"",""line_count"":0,""rect_count"":50,""stroke_count"":0}",ibc2018:vector-region:e3153c40a57594420b5ceafe,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[60.8,105.95,574.15,602.6],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""efa38db256400a8dee39803ff399e37fa447060fa7427628800820247ce8ea9a"",""pdf_page"":540,""printed_page"":""513""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":50,""fill_count"":50,""geometry_fingerprint"":""38dabbbc4a31cd9e23cc3be7996cf130a66e6695e3b52d81aae0982e7b1931a5"",""line_count"":0,""rect_count"":50,""stroke_count"":0}",ibc2018:vector-region:62e1bb1a615bec9e83c4229b,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[40.15,104.15,552.35,600.95],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""e9b4bc33174c47aaf4c64726b516a7975af8113e231f2a6e21a7beaa4195492b"",""pdf_page"":541,""printed_page"":""514""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":54,""fill_count"":54,""geometry_fingerprint"":""07517ba12b1999d3b4a86abf137d6f3c83a6f3753e4728c9904ffc0bfd75992c"",""line_count"":0,""rect_count"":54,""stroke_count"":0}",ibc2018:vector-region:d1aed25c277455736eadc6f6,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.0,105.95,573.2,606.95],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""b045ea6f47c1251e3a37b8492205e2e00e444da77e43d6431935226b86605a6b"",""pdf_page"":542,""printed_page"":""515""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":54,""fill_count"":54,""geometry_fingerprint"":""f76a9e56724ef6acd5116eac0c901f1e67366fdebcfd0a3171f744958b492085"",""line_count"":0,""rect_count"":54,""stroke_count"":0}",ibc2018:vector-region:cd07af12454e2a1fb5d94ae8,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[40.55,104.85,553.75,605.85],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""65ac2a9c41c18ae881f521c45b40eed14a44150516901117def84a82cc4e8811"",""pdf_page"":543,""printed_page"":""516""}"
,pdf_vector_paths,,23,region overlaps or directly precedes a formally captioned figure,rejected_captioned_figure_region,"{""curve_count"":46,""drawing_count"":29,""fill_count"":11,""geometry_fingerprint"":""9edbfe554c8e685cab7c77bcd7ccf804a3e3a3658d418e19beed4d797da7236d"",""line_count"":1146,""rect_count"":9,""stroke_count"":19}",ibc2018:vector-region:824cde6ff37bda3b86608461,0.0,,vector_graphic_region_detection,rejected,unknown,"{""appendix"":null,""bbox"":[59.0,432.45,572.0,743.25],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""4a27058783c70e2251e7fe126ad67c61bd2fb7a4afd2f5219b3dee0644aadb35"",""pdf_page"":544,""printed_page"":""517""}"
,pdf_vector_paths,,23,region overlaps or directly precedes a formally captioned figure,rejected_captioned_figure_region,"{""curve_count"":0,""drawing_count"":17,""fill_count"":17,""geometry_fingerprint"":""5fec8b10ea0934330994322761cc819250dcf46c23a23018d4b6627b5e8e7246"",""line_count"":0,""rect_count"":17,""stroke_count"":0}",ibc2018:vector-region:d14769b8372cf0c256ccdade,0.0,,vector_graphic_region_detection,rejected,unknown,"{""appendix"":null,""bbox"":[39.2,580.3,551.95,685.9],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""2f4d13ce2d63f4f592dd71f743bf012399c9bf6762fc8733924aabaa869c3019"",""pdf_page"":545,""printed_page"":""518""}"
,pdf_vector_paths,,23,region overlaps or directly precedes a formally captioned figure,rejected_captioned_figure_region,"{""curve_count"":0,""drawing_count"":28,""fill_count"":8,""geometry_fingerprint"":""31a80187b88526eb9fdf8b98b5c593caac4a9002b8ae05aa48b7f14473495d45"",""line_count"":255,""rect_count"":21,""stroke_count"":20}",ibc2018:vector-region:1b0e7f8336e272d846e4c867,0.0,,vector_graphic_region_detection,rejected,unknown,"{""appendix"":null,""bbox"":[39.45,190.05,553.55,551.25],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""37c69ebe0d79622b1d21df7097eff2b1114823fe38480ed20e61d8b8af74c7a6"",""pdf_page"":545,""printed_page"":""518""}"
,pdf_vector_paths,,23,region overlaps or directly precedes a formally captioned figure,rejected_captioned_figure_region,"{""curve_count"":0,""drawing_count"":9,""fill_count"":5,""geometry_fingerprint"":""0eff9240fb5bfea93b435bcbed972616542828fc1952094677398ff277c49a02"",""line_count"":57,""rect_count"":5,""stroke_count"":4}",ibc2018:vector-region:eafbcaf5b1f86db6ff5e363d,0.0,,vector_graphic_region_detection,rejected,unknown,"{""appendix"":null,""bbox"":[28.65,565.75,287.35,744.55],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""7f1431a5b4651f762462a63c07f0d57d8d3b818bf49db7e8b5d621f840f9cfe5"",""pdf_page"":547,""printed_page"":""520""}"
,pdf_vector_paths,,23,region overlaps or directly precedes a formally captioned figure,rejected_captioned_figure_region,"{""curve_count"":0,""drawing_count"":11,""fill_count"":6,""geometry_fingerprint"":""e8dafff0a4621caf27e9ca1c8255c32798720e64b21aba4fcf98419130fe90f2"",""line_count"":43,""rect_count"":5,""stroke_count"":5}",ibc2018:vector-region:61d22297237dbf702fe1bc81,0.0,,vector_graphic_region_detection,rejected,unknown,"{""appendix"":null,""bbox"":[305.35,566.35,562.9,744.55],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""bbac742e9e480db075c32850d01fbf0c13cc5c4bfb0c871e69d51167a5b6c9f5"",""pdf_page"":547,""printed_page"":""520""}"
,pdf_vector_paths,,23,dense rectangle-only geometry is more consistent with table or background construction,candidate_tabular_or_background_geometry,"{""curve_count"":0,""drawing_count"":13,""fill_count"":13,""geometry_fingerprint"":""181731c3b81b1b4da838ebfd43e0d9a486eb49947992fe4647cf6926dbcc5cc4"",""line_count"":0,""rect_count"":13,""stroke_count"":0}",ibc2018:vector-region:7c4811b6c372d9f51a001530,0.0,,vector_graphic_region_detection,disputed,unknown,"{""appendix"":null,""bbox"":[59.15,96.2,572.15,226.55],""chapter"":""23"",""line_id"":null,""observed_text_sha256"":""9f4d2f120fa87bab319a7a71287f95aa0434d9cc1069e28d551be38cda65ce21"",""pdf_page"":548,""printed_page"":""521""}"
