id,raw_citation,raw_target,record_type,resolution_notes,resolution_reason,resolution_state,resolved_target,review_state,source_anchor,source_section,target_kind
ibc2018:cross-reference:a13258155f94912d6861c550,Sections 1209.2 and 1209.3,1209.3,internal_cross_reference,,preserved_resolved_target,resolved,1209.3,provisional,"{""appendix"":null,""bbox"":[325.991,175.77,571.769,192.219],""chapter"":""25"",""line_id"":""poppler-line:56bb53e78228818c9489"",""observed_text_sha256"":""a81a15ad85df24dde703fa5a04ee492396c959c97ce49d85133814c65e6ac862"",""pdf_page"":594,""printed_page"":""567""}",2511.5,section
ibc2018:cross-reference:0e11653eac390ddd84606116,SECTION 2512,2512,internal_cross_reference,,section_heading_prefix,resolved,2512,provisional,"{""appendix"":null,""bbox"":[414.192,250.875,483.098,269.949],""chapter"":""25"",""line_id"":""poppler-line:cd3a6be0850727562239"",""observed_text_sha256"":""664e3e23cdecc94056502759e164baef522b9131ac9ed637d6762d7d7860e310"",""pdf_page"":594,""printed_page"":""567""}",2511.5,section
ibc2018:cross-reference:7c191d163e0d3845fb6ff234,SECTION 2511,2511,internal_cross_reference,,section_heading_prefix,resolved,2511,provisional,"{""appendix"":null,""bbox"":[148.152,345.616,216.061,364.69],""chapter"":""25"",""line_id"":""poppler-line:6fa8c4ec41f9e0749143"",""observed_text_sha256"":""08e4ebd709ef55e71f8c5e4556440e23ff844513052b7908ef4e686b1d81e541"",""pdf_page"":594,""printed_page"":""567""}",2510.7,section
ibc2018:cross-reference:e1792357b3a98eb07320c9e7,Table 2511.1,2511.1,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[71.959,466.556,305.91,483.004],""chapter"":""25"",""line_id"":""poppler-line:bb0742f283135071d0c6"",""observed_text_sha256"":""c6610480d588dc5b8de119a75b27b582cf18bd123185334fce84e1020ac9847d"",""pdf_page"":594,""printed_page"":""567""}",2511.1.1,table
ibc2018:cross-reference:68faa901c68f10b5f375373e,Sections 2510.5,2510.5,internal_cross_reference,,preserved_resolved_target,resolved,2510.5,provisional,"{""appendix"":null,""bbox"":[59.951,656.558,197.93,673.007],""chapter"":""25"",""line_id"":""poppler-line:2c5bb5987447fa5e9581"",""observed_text_sha256"":""284e94651a52fe03f38a2d34b818b25921d07ef7d9240706582aa46f8e46fc2f"",""pdf_page"":594,""printed_page"":""567""}",2511.2,section
ibc2018:cross-reference:2aa9c034ff066a55df9a7448,Section 2510.7,2510.7,internal_cross_reference,,preserved_resolved_target,resolved,2510.7,provisional,"{""appendix"":null,""bbox"":[59.949,728.546,305.772,744.995],""chapter"":""25"",""line_id"":""poppler-line:f3de438f19a22095af4c"",""observed_text_sha256"":""ee37cd2939f2f8ccfb31b46afb2a162d0c66ea4451c2f87707137e7ef9ed9bf2"",""pdf_page"":594,""printed_page"":""567""}",2511.4,section
ibc2018:cross-reference:6e496be6295f852534623f76,Table 2512.6,2512.6,internal_cross_reference,,preserved_contextual_ambiguity,ambiguous,,provisional,"{""appendix"":null,""bbox"":[40.107,200.196,166.057,216.644],""chapter"":""25"",""line_id"":""poppler-line:1459594e4fbafbb0bc54"",""observed_text_sha256"":""616127d3db8707d66ea912583b3e7d83c52700d27077ce9d23f11479b1241443"",""pdf_page"":595,""printed_page"":""568""}",2512.6,table
ibc2018:cross-reference:35531747ff5e4a2638861835,Section 2512.8,2512.8,internal_cross_reference,,preserved_resolved_target,resolved,2512.8,provisional,"{""appendix"":null,""bbox"":[49.125,356.266,258.983,369.346],""chapter"":""25"",""line_id"":""poppler-line:af72d868d4b3aab6fd39"",""observed_text_sha256"":""af8f18245658838685e7f9e49db5ca6460c64010a7e69da247f4ab76850617bc"",""pdf_page"":595,""printed_page"":""568""}",2512.6,section
ibc2018:cross-reference:42f0a4aa5c72086096944f19,Section 2510.7,2510.7,internal_cross_reference,,preserved_resolved_target,resolved,2510.7,provisional,"{""appendix"":null,""bbox"":[306.017,392.585,422.892,409.034],""chapter"":""25"",""line_id"":""poppler-line:7010bfc9a888938d707d"",""observed_text_sha256"":""f2798e62104ff90ece761b6f25748399da60905906f03ac13d9001e8eedc4d16"",""pdf_page"":595,""printed_page"":""568""}",2513.6,section
ibc2018:cross-reference:df751538d0f5da5caf0124e8,Section 2510.5,2510.5,internal_cross_reference,,preserved_resolved_target,resolved,2510.5,provisional,"{""appendix"":null,""bbox"":[40.052,397.741,285.789,414.19],""chapter"":""25"",""line_id"":""poppler-line:57c9dcb783bd658b89ae"",""observed_text_sha256"":""41eba1834a253fa7d19784e0c1105bfc62a44e89085ae55ceb787b7da619c92d"",""pdf_page"":595,""printed_page"":""568""}",2512.7,section
ibc2018:cross-reference:d064b120fb9d0b69f2f2569b,SECTION 2514,2514,internal_cross_reference,,section_heading_prefix,resolved,2514,provisional,"{""appendix"":null,""bbox"":[394.329,476.935,463.44,501.076],""chapter"":""25"",""line_id"":""poppler-line:49aa9c83e317db547bff"",""observed_text_sha256"":""4a9ea88a840529e41a1345512499c061b4317abe29d1eff54dae360cb7a84fd2"",""pdf_page"":595,""printed_page"":""568""}",2513.7,section
ibc2018:cross-reference:78e56f0d3c9d75616a0c548c,Table 2512.6,2512.6,internal_cross_reference,,preserved_contextual_ambiguity,ambiguous,,provisional,"{""appendix"":null,""bbox"":[52.058,550.571,178.008,567.02],""chapter"":""25"",""line_id"":""poppler-line:f2493b6a0cce496c211b"",""observed_text_sha256"":""616127d3db8707d66ea912583b3e7d83c52700d27077ce9d23f11479b1241443"",""pdf_page"":595,""printed_page"":""568""}",2512.8.2,table
ibc2018:cross-reference:5ebb8000fd36926bcc3432d2,SECTION 2513,2513,internal_cross_reference,,section_heading_prefix,resolved,2513,provisional,"{""appendix"":null,""bbox"":[128.252,646.596,197.208,670.737],""chapter"":""25"",""line_id"":""poppler-line:0eeb59c11082bbc37578"",""observed_text_sha256"":""4e675a44516e713fe237457f916e6548980e562de765d8db67e645d297acc9e1"",""pdf_page"":595,""printed_page"":""568""}",2512.9,section
ibc2018:cross-reference:1b74bb7546764a18bd08ee0f,CHAPTER 26,26,internal_cross_reference,,preserved_resolved_target,resolved,26,provisional,"{""appendix"":null,""bbox"":[276.95,69.106,351.133,92.087],""chapter"":""26"",""line_id"":""poppler-line:b56c36837a947de10f4a"",""observed_text_sha256"":""56358487a63ddae17e670ab3c01230d92fde006aadd7b0e91dac9e5bf7e12664"",""pdf_page"":596,""printed_page"":""569""}",2304.1,chapter
ibc2018:cross-reference:72446fa57207f97b3f0cc084,SECTION 2601,2601,internal_cross_reference,,section_heading_prefix,resolved,2601,provisional,"{""appendix"":null,""bbox"":[148.15,235.611,216.113,254.685],""chapter"":""26"",""line_id"":""poppler-line:3e609cbb71d12cacc856"",""observed_text_sha256"":""822ec5ae5386d8d44b6a58d024d6a04ede48831e189b42244a12e38f56595539"",""pdf_page"":596,""printed_page"":""569""}",2513.1,section
ibc2018:cross-reference:7ac7f496a30995a511278444,Section 903.3,903.3,internal_cross_reference,,preserved_resolved_target,resolved,903.3,provisional,"{""appendix"":null,""bbox"":[362.014,281.464,571.983,297.912],""chapter"":""26"",""line_id"":""poppler-line:bf854c98eb6b39da928c"",""observed_text_sha256"":""c145dc88f67fd491b3ef5436b5b396b0173ecafc76c3b7ff4364562dc50093ff"",""pdf_page"":596,""printed_page"":""569""}",2514.2,section
ibc2018:cross-reference:8fa2e88a97d6fcaf29e7323e,SECTION 2602,2602,internal_cross_reference,,section_heading_prefix,resolved,2602,provisional,"{""appendix"":null,""bbox"":[148.149,337.368,217.387,356.442],""chapter"":""26"",""line_id"":""poppler-line:a0b9cca416fef6aba605"",""observed_text_sha256"":""3d84ffbd12d56516f5ff9b021b5897201c1f0abfd81cf1eb1027ac9c0509c0ec"",""pdf_page"":596,""printed_page"":""569""}",2601.1,section
ibc2018:cross-reference:6bf2ca82a88660dae1bce03a,Chapter 14,14,internal_cross_reference,,preserved_resolved_target,resolved,14,provisional,"{""appendix"":null,""bbox"":[38.284,350.089,305.583,381.078],""chapter"":""26"",""line_id"":""poppler-line:d91eee90ab34bce3a424"",""observed_text_sha256"":""77ba9ee7bcd95e689b83d12153753858c5e17958dcef437ffd266941766c5cef"",""pdf_page"":596,""printed_page"":""569""}",2602.1,chapter
ibc2018:cross-reference:8d0bc9351ad481345153f31d,Section 2604,2604,internal_cross_reference,,section_heading_prefix,resolved,2604,provisional,"{""appendix"":null,""bbox"":[60.004,390.027,306.128,406.476],""chapter"":""26"",""line_id"":""poppler-line:3d1fdec52f69b58442f5"",""observed_text_sha256"":""6f53626b1794c35cc69f3967633263610327ac844f66b3ca8ec3b838a1693a29"",""pdf_page"":596,""printed_page"":""569""}",2602.2,section
ibc2018:cross-reference:dc087aaf9e9e79d2125e7fdf,SECTION 2603,2603,internal_cross_reference,,section_heading_prefix,resolved,2603,provisional,"{""appendix"":null,""bbox"":[148.149,431.434,217.437,450.508],""chapter"":""26"",""line_id"":""poppler-line:8af3ae883dd662775b5e"",""observed_text_sha256"":""a4a2369dbb19d75f429d49b24367bca696d0d06156125e99160a6f69d65b5882"",""pdf_page"":596,""printed_page"":""569""}",2602.2,section
ibc2018:cross-reference:3c4132e5541a80c8451bd316,Section 2603.9,2603.9,internal_cross_reference,,preserved_resolved_target,resolved,2603.9,provisional,"{""appendix"":null,""bbox"":[362.015,452.443,572.115,468.891],""chapter"":""26"",""line_id"":""poppler-line:b4381a9c98ce528f0b18"",""observed_text_sha256"":""58b1b394ec904910fec745740740634ceabc64ea44cbe82b46861b26c380d745"",""pdf_page"":596,""printed_page"":""569""}",2514.2,section
ibc2018:cross-reference:850f2e1adab0999eb50161ca,Section 602.4,602.4,internal_cross_reference,,preserved_resolved_target,resolved,602.4,provisional,"{""appendix"":null,""bbox"":[326.073,568.607,571.574,585.056],""chapter"":""26"",""line_id"":""poppler-line:00482a560d438d59339d"",""observed_text_sha256"":""a975cd67b286ed5a62712b76e1c0d647f65b4f5295dbb2f4fff2e9fd5cc54e59"",""pdf_page"":596,""printed_page"":""569""}",2603.4.1,section
ibc2018:cross-reference:da9ec4a2d6b2bf4ecef78bfc,Section 718,718,internal_cross_reference,,section_heading_prefix,resolved,718,provisional,"{""appendix"":null,""bbox"":[326.073,612.541,410.981,628.99],""chapter"":""26"",""line_id"":""poppler-line:8e40378b06aa47d00d85"",""observed_text_sha256"":""6be7b376fe7711165154da69b2f491751cc2d14acb3c48a35df1453349e883ca"",""pdf_page"":596,""printed_page"":""569""}",2603.4.1,section
ibc2018:cross-reference:bdcce3d5437845090237a17c,Section 2603.4,2603.4,internal_cross_reference,,preserved_resolved_target,resolved,2603.4,provisional,"{""appendix"":null,""bbox"":[338.08,637.607,572.121,654.056],""chapter"":""26"",""line_id"":""poppler-line:9422811fb888dce2b74c"",""observed_text_sha256"":""d82d83a8dd99fdce73e7b46d0ef529cdcf33739ba7c34bf4f819069f5fd9ef1d"",""pdf_page"":596,""printed_page"":""569""}",2603.4.1,section
ibc2018:cross-reference:7a23b7106469635d3ae3357e,Sections 2603.4,2603.4,internal_cross_reference,,preserved_resolved_target,resolved,2603.4,provisional,"{""appendix"":null,""bbox"":[338.08,648.508,572.059,664.957],""chapter"":""26"",""line_id"":""poppler-line:6c328071eca4f3c70655"",""observed_text_sha256"":""d979c5c284bac5b6cb8dbc4ad2690595d11c9b0c87539413f40ebe248d87e45a"",""pdf_page"":596,""printed_page"":""569""}",2603.4.1,section
ibc2018:cross-reference:efffec469d05b3ee8bca6c18,Section 2604.2,2604.2,internal_cross_reference,,preserved_resolved_target,resolved,2604.2,provisional,"{""appendix"":null,""bbox"":[96.027,703.156,182.197,719.604],""chapter"":""26"",""line_id"":""poppler-line:34bcb3ee06d769a79a8a"",""observed_text_sha256"":""b15aaf0d764d68d37210324ed51910382cff79ef9538ccb6df04338187969cf0"",""pdf_page"":596,""printed_page"":""569""}",2603.3,section
ibc2018:cross-reference:6eb6e6c08cf439d80d3bcc17,Section 903.3,903.3,internal_cross_reference,,preserved_resolved_target,resolved,903.3,provisional,"{""appendix"":null,""bbox"":[88.076,260.219,285.729,276.668],""chapter"":""26"",""line_id"":""poppler-line:92ae8590f7908920c3a4"",""observed_text_sha256"":""069f6c66f2a33f681d961c6aca7c62584ea7cea778631394c9e0c10cb43a1ae1"",""pdf_page"":597,""printed_page"":""570""}",2603.4.1.2,section
ibc2018:cross-reference:98ce018f731aa7daa23f6b5f,Section 2603.3,2603.3,internal_cross_reference,,preserved_resolved_target,resolved,2603.3,provisional,"{""appendix"":null,""bbox"":[342.013,529.053,551.961,545.502],""chapter"":""26"",""line_id"":""poppler-line:b44b5630e737106145d5"",""observed_text_sha256"":""1fe82d946d13de0e97f33191734dd6bd8663c292ad04c3a1783c882483a4c491"",""pdf_page"":597,""printed_page"":""570""}",2603.4.1.9,section
ibc2018:cross-reference:23b3a04296e2cc9632e13cac,Section 903.3,903.3,internal_cross_reference,,preserved_resolved_target,resolved,903.3,provisional,"{""appendix"":null,""bbox"":[63.963,546.483,281.735,562.931],""chapter"":""26"",""line_id"":""poppler-line:f03dbf8bf9d69a0aa1e9"",""observed_text_sha256"":""10049cc9a80cd90d86bae2579a564bf943702f7ce3d39df676e8dc6330286914"",""pdf_page"":597,""printed_page"":""570""}",2603.4.1.4,section
ibc2018:cross-reference:631020abd3608d7270ece6e8,Section 2604,2604,internal_cross_reference,,section_heading_prefix,resolved,2604,provisional,"{""appendix"":null,""bbox"":[330.029,691.492,551.707,707.941],""chapter"":""26"",""line_id"":""poppler-line:0d9166d6a5bc5fa25fa6"",""observed_text_sha256"":""37e329592c9ad559f0eb9af6696729c852ee19426007301208a10105a73abb26"",""pdf_page"":597,""printed_page"":""570""}",2603.4.1.11,section
ibc2018:cross-reference:bc450fb44cf09153c3d3eb77,Section 402.6,402.6,internal_cross_reference,,preserved_resolved_target,resolved,402.6,provisional,"{""appendix"":null,""bbox"":[83.95,72.53,305.733,88.978],""chapter"":""26"",""line_id"":""poppler-line:041e59a25c6c5510b1fe"",""observed_text_sha256"":""c2303cb9b031d3b57f0771e2f07f9e03c31d929b81e952e356e53edf605f0cef"",""pdf_page"":598,""printed_page"":""571""}",2603.4.1.5,section
ibc2018:cross-reference:da4298a6f84dd1c43ee4bab4,Chapter 8,8,internal_cross_reference,,preserved_resolved_target,resolved,8,provisional,"{""appendix"":null,""bbox"":[83.95,94.608,306.637,111.056],""chapter"":""26"",""line_id"":""poppler-line:3e397675a03ba3a268cb"",""observed_text_sha256"":""249c5881562159ee597fb426e7418a25556233dca9f381d84b9558774f20f6a7"",""pdf_page"":598,""printed_page"":""571""}",2603.4.1.5,chapter
ibc2018:cross-reference:f84ddbf031cc0fa1ed770936,Section 2603.4,2603.4,internal_cross_reference,,preserved_resolved_target,resolved,2603.4,provisional,"{""appendix"":null,""bbox"":[84.036,271.616,305.814,288.065],""chapter"":""26"",""line_id"":""poppler-line:325c4b3240c35a32aa05"",""observed_text_sha256"":""8aae1342aded91b035de67321b93dcec643b310b730edbe60d1c76225d71c075"",""pdf_page"":598,""printed_page"":""571""}",2603.4.1.14,section
ibc2018:cross-reference:0b065da4349e07f615be5e58,Section 2603.4,2603.4,internal_cross_reference,,preserved_resolved_target,resolved,2603.4,provisional,"{""appendix"":null,""bbox"":[84.041,326.707,305.949,343.156],""chapter"":""26"",""line_id"":""poppler-line:2247e1bef6766bcd9d6d"",""observed_text_sha256"":""8f15f4bbdb65e340744854582afad61be78886382de985602c45baeaf4be7805"",""pdf_page"":598,""printed_page"":""571""}",2603.4.1.14,section
ibc2018:cross-reference:a36c161d17dd0cd4c0040f10,Sections 2603.5,2603.5,internal_cross_reference,,preserved_resolved_target,resolved,2603.5,provisional,"{""appendix"":null,""bbox"":[60.026,434.884,305.408,451.332],""chapter"":""26"",""line_id"":""poppler-line:29a43a730cf167105bb2"",""observed_text_sha256"":""0525d2469056192e4469ad55acb412ba4b58277b1f1543248f240f20f1882b68"",""pdf_page"":598,""printed_page"":""571""}",2603.5,section
ibc2018:cross-reference:c664d24a5cef298938c51d62,Sections 2603.5,2603.5,internal_cross_reference,,preserved_resolved_target,resolved,2603.5,provisional,"{""appendix"":null,""bbox"":[60.027,478.928,305.652,495.377],""chapter"":""26"",""line_id"":""poppler-line:aa1e9477a541c78ee98d"",""observed_text_sha256"":""9d1fe4956f608583563e78825049f6530fa33d762d43409070f621a086c6fd42"",""pdf_page"":598,""printed_page"":""571""}",2603.5,section
ibc2018:cross-reference:2929f5cb443d6cff14e45d1f,Section 718.2,718.2,internal_cross_reference,,preserved_resolved_target,resolved,718.2,provisional,"{""appendix"":null,""bbox"":[60.026,511.907,184.576,528.356],""chapter"":""26"",""line_id"":""poppler-line:01baaefd236187dec167"",""observed_text_sha256"":""82fade11913dcf4f0db78ac61e688f42420f3837de6fece4c1b5844f1d6b1d67"",""pdf_page"":598,""printed_page"":""571""}",2603.5,section
ibc2018:cross-reference:65ac45cac3e784a94574b8cf,Section 2603.4,2603.4,internal_cross_reference,,preserved_resolved_target,resolved,2603.4,provisional,"{""appendix"":null,""bbox"":[72.034,609.182,305.601,625.631],""chapter"":""26"",""line_id"":""poppler-line:00aea22b35e832374194"",""observed_text_sha256"":""5efec2fe3f613516b76706972c2e8d26c7d6b8a2b50e5e73ee38153492cbdc59"",""pdf_page"":598,""printed_page"":""571""}",2603.5.2,section
ibc2018:cross-reference:d525055b716533e536fa99c1,Section 2603.4,2603.4,internal_cross_reference,,preserved_resolved_target,resolved,2603.4,provisional,"{""appendix"":null,""bbox"":[362.057,676.535,569.239,692.984],""chapter"":""26"",""line_id"":""poppler-line:e63bdca4a741e2183257"",""observed_text_sha256"":""31910693c0baeaa24bbe015c3114d09c181fa187994348c52f19a3d997f3eb29"",""pdf_page"":598,""printed_page"":""571""}",2603.5.7,section
ibc2018:cross-reference:0815bf154b0d3c62dedb9e7a,Section 2603.5,2603.5,internal_cross_reference,,preserved_resolved_target,resolved,2603.5,provisional,"{""appendix"":null,""bbox"":[71.999,717.53,305.54,733.979],""chapter"":""26"",""line_id"":""poppler-line:8fbd5db098b7685cc800"",""observed_text_sha256"":""73844389278f4d10484add08f920ad7afa1438e0944a94b5c1b8a9dd00bd1c12"",""pdf_page"":598,""printed_page"":""571""}",2603.5.3,section
ibc2018:cross-reference:843e44c0c50cb5b236685cbf,Section 2510,2510,internal_cross_reference,,section_heading_prefix,resolved,2510,provisional,"{""appendix"":null,""bbox"":[88.119,117.77,235.958,134.218],""chapter"":""26"",""line_id"":""poppler-line:c4d91eb7a1518259a1b4"",""observed_text_sha256"":""fb04844c930bb6e484a0b3574e236e96b650d9687844ae09120c49fa63f35581"",""pdf_page"":599,""printed_page"":""572""}",2603.5.3,section
ibc2018:cross-reference:b362bd7e07eeeafa2d46f8cf,Section 1404.16,1404.16,internal_cross_reference,,preserved_resolved_target,resolved,1404.16,provisional,"{""appendix"":null,""bbox"":[88.104,152.209,286.185,168.658],""chapter"":""26"",""line_id"":""poppler-line:4dcc4fedb9c8616b5f05"",""observed_text_sha256"":""8fb4187d567a547ac3470c3464205cd6f9a14a4105235a9f61812a6b56771c2a"",""pdf_page"":599,""printed_page"":""572""}",2603.5.3,section
ibc2018:cross-reference:ab81f862e3f58b192993dfb1,Section 1404.16,1404.16,internal_cross_reference,,preserved_resolved_target,resolved,1404.16,provisional,"{""appendix"":null,""bbox"":[88.104,152.209,286.185,168.658],""chapter"":""26"",""line_id"":""poppler-line:4dcc4fedb9c8616b5f05"",""observed_text_sha256"":""8fb4187d567a547ac3470c3464205cd6f9a14a4105235a9f61812a6b56771c2a"",""pdf_page"":599,""printed_page"":""572""}",2603.5.3,section
ibc2018:cross-reference:231aa449f4d63b1e63727022,"Sections 2603.2, 2603.3 and 2603.4",2603.2,internal_cross_reference,,preserved_resolved_target,resolved,2603.2,provisional,"{""appendix"":null,""bbox"":[40.129,186.516,285.646,202.965],""chapter"":""26"",""line_id"":""poppler-line:9b67442a805d1011fc74"",""observed_text_sha256"":""8e181a21698c0e38a36cc165181959fea8d1b30d6aa2082cfcbbf2ec27b473bc"",""pdf_page"":599,""printed_page"":""572""}",2603.6,section
ibc2018:cross-reference:fef3da93749af7e85670f241,"Sections 2603.2, 2603.3 and 2603.4",2603.3,internal_cross_reference,,preserved_resolved_target,resolved,2603.3,provisional,"{""appendix"":null,""bbox"":[40.129,186.516,285.646,202.965],""chapter"":""26"",""line_id"":""poppler-line:9b67442a805d1011fc74"",""observed_text_sha256"":""8e181a21698c0e38a36cc165181959fea8d1b30d6aa2082cfcbbf2ec27b473bc"",""pdf_page"":599,""printed_page"":""572""}",2603.6,section
ibc2018:cross-reference:7038fcf74454b3e6082b767e,"Sections 2603.2, 2603.3 and 2603.4",2603.4,internal_cross_reference,,preserved_resolved_target,resolved,2603.4,provisional,"{""appendix"":null,""bbox"":[40.129,186.516,285.646,202.965],""chapter"":""26"",""line_id"":""poppler-line:9b67442a805d1011fc74"",""observed_text_sha256"":""8e181a21698c0e38a36cc165181959fea8d1b30d6aa2082cfcbbf2ec27b473bc"",""pdf_page"":599,""printed_page"":""572""}",2603.6,section
ibc2018:cross-reference:1e889972d15d25894e23598e,Figure 2603.8,2603.8,internal_cross_reference,,preserved_resolved_target,resolved,2603.8,provisional,"{""appendix"":null,""bbox"":[306.003,281.687,551.693,298.135],""chapter"":""26"",""line_id"":""poppler-line:ee1335a3f54f3e0a4e3e"",""observed_text_sha256"":""8eeaa77c70c401035a08a29b294054f6e55b9f411a10f588089711251ba7f032"",""pdf_page"":599,""printed_page"":""572""}",2603.8,figure
ibc2018:cross-reference:28eddb1f700360f8d9a37d09,Section 803.1,803.1,internal_cross_reference,,preserved_resolved_target,resolved,803.1,provisional,"{""appendix"":null,""bbox"":[40.129,318.153,285.756,334.601],""chapter"":""26"",""line_id"":""poppler-line:7e1ae23b7cf8be7a4065"",""observed_text_sha256"":""25cff0a4565b965a1a17f9515413f437433b4c623f0958a1ac9c93535eefacb7"",""pdf_page"":599,""printed_page"":""572""}",2603.7,section
ibc2018:cross-reference:92135fd9904b33dc911c1635,Section 2603.9,2603.9,internal_cross_reference,,preserved_resolved_target,resolved,2603.9,provisional,"{""appendix"":null,""bbox"":[40.129,339.732,223.461,356.181],""chapter"":""26"",""line_id"":""poppler-line:9ab498ff153034a8196e"",""observed_text_sha256"":""9da608a577bda07f0855c7380cd3cee1671954f159e5305776173ea53852c4ac"",""pdf_page"":599,""printed_page"":""572""}",2603.7,section
ibc2018:cross-reference:c4c38760e9260f96ba02f279,Section 2603.4,2603.4,internal_cross_reference,,preserved_resolved_target,resolved,2603.4,provisional,"{""appendix"":null,""bbox"":[76.095,440.881,203.376,457.33],""chapter"":""26"",""line_id"":""poppler-line:8c880cc650ed9a8bba59"",""observed_text_sha256"":""85a73ce5de69349c9a67abbebe519b51c08f1a2242c39915810d65b44f18296d"",""pdf_page"":599,""printed_page"":""572""}",2603.7,section
ibc2018:cross-reference:808f664541430c62f81c9655,Sections 2603.12,2603.12,internal_cross_reference,,preserved_resolved_target,resolved,2603.12,provisional,"{""appendix"":null,""bbox"":[325.991,72.53,572.148,88.979],""chapter"":""26"",""line_id"":""poppler-line:565d0b6c97ae466ccf37"",""observed_text_sha256"":""17f69076863bfe5851060079e293010619789995c761cb7ffb69801ce687e74d"",""pdf_page"":600,""printed_page"":""573""}",2603.8,section
ibc2018:cross-reference:f9ca76eebc80820dfc4343b4,Section 2603.4,2603.4,internal_cross_reference,,preserved_resolved_target,resolved,2603.4,provisional,"{""appendix"":null,""bbox"":[59.95,83.818,306.484,100.266],""chapter"":""26"",""line_id"":""poppler-line:63b6596b41c407c71e21"",""observed_text_sha256"":""2d2c08d0089ee968a19f7bf0f926d89ddaa9b136ff93b6d736d681e89227da33"",""pdf_page"":600,""printed_page"":""573""}",2603.9,section
ibc2018:cross-reference:e3598f4a9d0f02f51df135b6,Section 2603.6,2603.6,internal_cross_reference,,preserved_resolved_target,resolved,2603.6,provisional,"{""appendix"":null,""bbox"":[59.95,94.995,305.667,111.444],""chapter"":""26"",""line_id"":""poppler-line:61af763c0c6679108c03"",""observed_text_sha256"":""79c7ed085011dee3544c3c8655f127d21566b7d61954bec258b5471e8cc6f2f2"",""pdf_page"":600,""printed_page"":""573""}",2603.9,section
ibc2018:cross-reference:18608b67379b4d001c101bd5,Section 803.1,803.1,internal_cross_reference,,preserved_resolved_target,resolved,803.1,provisional,"{""appendix"":null,""bbox"":[59.95,117.405,305.729,133.853],""chapter"":""26"",""line_id"":""poppler-line:91019152de9c8c4a3c53"",""observed_text_sha256"":""c966af76192911e54ace3a2ecf21bdb5537898012995643260003ccff0bad85b"",""pdf_page"":600,""printed_page"":""573""}",2603.9,section
ibc2018:cross-reference:74b53fde19b25fe57f178e0f,Section 1407,1407,internal_cross_reference,,section_heading_prefix,resolved,1407,provisional,"{""appendix"":null,""bbox"":[362.013,158.517,416.34,174.966],""chapter"":""26"",""line_id"":""poppler-line:cd1d330d3b777f65af2c"",""observed_text_sha256"":""766e02d085dffcae75e0d9c829ed160d071d455a442e555656dc178d0223af7a"",""pdf_page"":600,""printed_page"":""573""}",2603.8,section
ibc2018:cross-reference:d40e5951fde819c743059f4e,Section 1404,1404,internal_cross_reference,,section_heading_prefix,resolved,1404,provisional,"{""appendix"":null,""bbox"":[362.013,183.473,514.28,199.921],""chapter"":""26"",""line_id"":""poppler-line:8df02194eca3301d8316"",""observed_text_sha256"":""aea75770275b2197fa4d07c4261ba8cbcd046344de4e4e353a45fd3e6191b83c"",""pdf_page"":600,""printed_page"":""573""}",2603.8,section
ibc2018:cross-reference:dc4e3a71c1d39eab438f49da,Chapter 8,8,internal_cross_reference,,preserved_resolved_target,resolved,8,provisional,"{""appendix"":null,""bbox"":[59.949,184.634,305.704,201.083],""chapter"":""26"",""line_id"":""poppler-line:d3f980141ba499ee4441"",""observed_text_sha256"":""49db52d18133f981c4e04d460c4967936db028e72c1a6ca1b293c091a35c3002"",""pdf_page"":600,""printed_page"":""573""}",2603.9,chapter
ibc2018:cross-reference:a445ba4619ee4e6434b50344,Table 2603.12,2603.12,internal_cross_reference,,target_not_in_inventory,nonexistent,,provisional,"{""appendix"":null,""bbox"":[337.998,231.114,564.69,247.563],""chapter"":""26"",""line_id"":""poppler-line:c895b16d2842dd2bb679"",""observed_text_sha256"":""dadd922c31ef78da6ffc484bc1d28df7e7e17b6c4eba136a88e3503a201e94b1"",""pdf_page"":600,""printed_page"":""573""}",2603.12.1,table
ibc2018:cross-reference:65e542406c563c32d4f9cb66,Chapter 14,14,internal_cross_reference,,preserved_resolved_target,resolved,14,provisional,"{""appendix"":null,""bbox"":[59.949,302.604,305.852,319.053],""chapter"":""26"",""line_id"":""poppler-line:d2d1c4461a854b30c0c5"",""observed_text_sha256"":""1622da39e6c1a5df4c63160cfaee6f33ba609d70c326b18e8cb23e85b5140ef0"",""pdf_page"":600,""printed_page"":""573""}",2603.11,chapter
ibc2018:cross-reference:3fde3b8a3ca5cd5015af0232,Section 2304.10,2304.10,internal_cross_reference,,preserved_resolved_target,resolved,2304.10,provisional,"{""appendix"":null,""bbox"":[337.996,323.742,571.913,340.19],""chapter"":""26"",""line_id"":""poppler-line:364ccc45070fc59ed96b"",""observed_text_sha256"":""6c73430d44d882ada094ce6a51259b67f097317b95be4276b7763d9b7e7410d7"",""pdf_page"":600,""printed_page"":""573""}",2303.1.9,section
