candidate_kind,disposition,id,normalized_record_id,parser_confidence,record_type,review_state,source_anchor
table_candidate,accepted,ibc2018:detection:87418e88b0fd2cbb327ccee5,ibc2018:table:ea57dd4a8a06a8a29e09cf0c,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[281.181,69.017,350.643,88.213],""chapter"":""23"",""line_id"":""poppler-line:f9bfff019ddd501cc761"",""observed_text_sha256"":""5fb18c5979a66e6d761cdf3b8d622916b43f3584dd05554045ec80a19863803b"",""pdf_page"":562,""printed_page"":""535""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:4730103a80ca5c65ae58bde7,ibc2018:table:ea57dd4a8a06a8a29e09cf0c,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[239.15,67.522,354.777,86.718],""chapter"":""23"",""line_id"":""poppler-line:766f722776d2fa7e4d57"",""observed_text_sha256"":""1bf2f4ecccd6b10be5b3b0dd59c6c1cd967bbb5b4a52367973b02dea0348171e"",""pdf_page"":563,""printed_page"":""536""}"
table_candidate,accepted,ibc2018:detection:935c638277aece077dc1bf81,ibc2018:table:71ee63bf2d7db6b8f68561d1,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[282.256,68.564,351.741,87.76],""chapter"":""23"",""line_id"":""poppler-line:4ff888befdf58c3ab4a3"",""observed_text_sha256"":""8975a8db9866daf6cc5736401ec3f9607c3119977d719f281adde5455f70aa04"",""pdf_page"":564,""printed_page"":""537""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:22f1b05b0e233d91d7c478f2,ibc2018:table:71ee63bf2d7db6b8f68561d1,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[239.75,67.522,355.287,86.718],""chapter"":""23"",""line_id"":""poppler-line:bde35c3328caceb472f8"",""observed_text_sha256"":""1c16bbe80d81d429a02115960265b1881d55212f11cea2b9d1e89056d959757f"",""pdf_page"":565,""printed_page"":""538""}"
table_candidate,accepted,ibc2018:detection:0578bb69bcebc1d945a212df,ibc2018:table:a3aace4fbf5069b3792a885b,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[281.295,67.602,350.757,86.798],""chapter"":""23"",""line_id"":""poppler-line:2a4d09d6f3241f13f725"",""observed_text_sha256"":""7c99b36784798b6e0ea4d39fa20fd1edbe0b1d6a5b8823ceac138581f15de4eb"",""pdf_page"":566,""printed_page"":""539""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:734606703a879872311a9ba1,ibc2018:table:a3aace4fbf5069b3792a885b,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[238.3,68.022,353.927,87.218],""chapter"":""23"",""line_id"":""poppler-line:0bfa63a7c37359df0622"",""observed_text_sha256"":""04d18cd35e6b3bce95a7791ae931bd3067c9f46415622064c4b2733afd6c3764"",""pdf_page"":567,""printed_page"":""540""}"
table_candidate,accepted,ibc2018:detection:24ad6cb845ed1889a5c7113f,ibc2018:table:1e4c923dafe227aa159a11a2,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[281.521,67.489,351.105,86.685],""chapter"":""23"",""line_id"":""poppler-line:1c44f65261d272b49cf4"",""observed_text_sha256"":""f14e72eb79845fdcaf9f5491f58af8c7a6f76918f180da6eaabc2bc2fe15d3b9"",""pdf_page"":568,""printed_page"":""541""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:5c0164e70accae8edb26ed98,ibc2018:table:1e4c923dafe227aa159a11a2,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[238.05,67.322,353.686,86.518],""chapter"":""23"",""line_id"":""poppler-line:97ce0225c5ba657c96a5"",""observed_text_sha256"":""37324f1931c49ef38b3c2b16a384e6a38bd2fd4b62aa4d9986d65d132957050b"",""pdf_page"":569,""printed_page"":""542""}"
table_candidate,accepted,ibc2018:detection:fe6d2840b610f8915ca9167b,ibc2018:table:831fbc27f2256b4e50ab7bc9,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[279.767,68.904,349.351,88.1],""chapter"":""23"",""line_id"":""poppler-line:e0f72f7378b8d8c6017d"",""observed_text_sha256"":""bf0c1a19d68e690cee0e7b74aae1d114ec2e645998a0c678e2c2fda30aadf9da"",""pdf_page"":570,""printed_page"":""543""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:fa550e803e9d551350528ea9,ibc2018:table:831fbc27f2256b4e50ab7bc9,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[237.45,69.472,353.199,88.668],""chapter"":""23"",""line_id"":""poppler-line:3c5bc3276486b1f1fa3e"",""observed_text_sha256"":""720b15128ce3cf8bc25198a23e49bd483b655e65c479fd64d5a62f224db92572"",""pdf_page"":571,""printed_page"":""544""}"
table_candidate,accepted,ibc2018:detection:9a731aae5ef37af0dc1865b9,ibc2018:table:c40078d6883aa4794f4ced34,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[281.408,69.186,350.992,88.382],""chapter"":""23"",""line_id"":""poppler-line:5219d20b1d5bf1f183ac"",""observed_text_sha256"":""24468390a77ba5fc9e1240878765d43de2f01b1291ed9267bfa7cc08b79ad44f"",""pdf_page"":572,""printed_page"":""545""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:04e27486bf5e8e0878a8f104,ibc2018:table:c40078d6883aa4794f4ced34,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[260.6,70.772,330.184,89.968],""chapter"":""23"",""line_id"":""poppler-line:60285b27c9eda5060683"",""observed_text_sha256"":""24468390a77ba5fc9e1240878765d43de2f01b1291ed9267bfa7cc08b79ad44f"",""pdf_page"":573,""printed_page"":""546""}"
table_candidate,accepted,ibc2018:detection:71efc979ee5f668c1138f15d,ibc2018:table:5ee5f5517965b61691e9c153,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[281.181,69.413,350.878,88.609],""chapter"":""23"",""line_id"":""poppler-line:be8cfcbd985ed0f3431e"",""observed_text_sha256"":""5f20149135e57efdb511473dd4ede236944641f04f1b13b0919e0c4ad3b8cdca"",""pdf_page"":574,""printed_page"":""547""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:9201395805315cab871648fc,ibc2018:table:5ee5f5517965b61691e9c153,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[237.1,68.022,352.736,87.218],""chapter"":""23"",""line_id"":""poppler-line:e97ea2a8e89c965b20a5"",""observed_text_sha256"":""9ac74558ca0e34a5db61b48188d52fb5bb33dde7af8431b1369c97b793437e21"",""pdf_page"":575,""printed_page"":""548""}"
table_candidate,accepted,ibc2018:detection:60484ad8c3343c28194b7fb3,ibc2018:table:172502212e8e2780ea96369e,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[281.408,68.451,350.992,87.647],""chapter"":""23"",""line_id"":""poppler-line:84a43d59bf54e63b0bf0"",""observed_text_sha256"":""d88fa9c1b5a4182e3c011621ff537b3be268dc24ec763bf86a608f4b7a3904ca"",""pdf_page"":576,""printed_page"":""549""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:d208e16e02e6ab7f175e05e3,ibc2018:table:172502212e8e2780ea96369e,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[238.3,68.972,353.936,88.168],""chapter"":""23"",""line_id"":""poppler-line:9f8d1eeca1d6d8f38c63"",""observed_text_sha256"":""d730d21979b75d4f0bc98ffb0ba473f497aa6d29f6db3380cce0ce77a8b73dd7"",""pdf_page"":577,""printed_page"":""550""}"
table_candidate,accepted,ibc2018:detection:fc080acd1e1c78f169197f7a,ibc2018:table:c6f987feb8ad31163ee235be,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[282.37,69.186,347.651,88.382],""chapter"":""23"",""line_id"":""poppler-line:91d5f71352ee21319d1a"",""observed_text_sha256"":""4b5e2d3da3710209d0b471897d30e063413e1782c57f6d2ed064f162175cf943"",""pdf_page"":578,""printed_page"":""551""}"
table_candidate,accepted,ibc2018:detection:331b8cd1dc86a0f10966fa5e,ibc2018:table:120d9ae524a76dec19e9fd85,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[262.9,69.722,326.814,88.918],""chapter"":""23"",""line_id"":""poppler-line:96d10510fe327f94541d"",""observed_text_sha256"":""1b5b507001ffe844cda175e82acb259dbc8a35562d32b72c628b4ea20350f2ad"",""pdf_page"":579,""printed_page"":""552""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:e0e32b0ebca54b16aa5e7d64,ibc2018:table:120d9ae524a76dec19e9fd85,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[261.721,69.526,371.979,88.722],""chapter"":""23"",""line_id"":""poppler-line:6ea7e850e83c282e7823"",""observed_text_sha256"":""5d3c8f7c7dd9254616f29dca935e4b2172ba295eed52e77b59926ffa642dc65d"",""pdf_page"":580,""printed_page"":""553""}"
table_candidate,accepted,ibc2018:detection:3c9978d9081209ca7657f048,ibc2018:table:e75d9a5339fef8e8b84e2754,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[283.65,513.266,346.38,528.434],""chapter"":""24"",""line_id"":""poppler-line:42c62afaabc491ce4f8b"",""observed_text_sha256"":""01ecbffb3e6deda0e887f92a01cd0f9ba12f41fd95699e45c89971389bd20106"",""pdf_page"":586,""printed_page"":""559""}"
table_candidate,accepted,ibc2018:detection:e3a762d6460550bb8a241b8e,ibc2018:table:90cd177f2d6a587dc18d6f1a,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[283.902,637.617,346.846,652.784],""chapter"":""24"",""line_id"":""poppler-line:8f4c6f2869be6e1c8c58"",""observed_text_sha256"":""5fea02d0a3862b73ff7c4851ae32276254f04d6221ebc06b9146c15248b5e1f6"",""pdf_page"":586,""printed_page"":""559""}"
table_candidate,accepted,ibc2018:detection:6080e05e3d63261d6d8accf8,ibc2018:table:fccad0a60efa31c17b4b137f,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[269.15,71.816,322.096,86.984],""chapter"":""25"",""line_id"":""poppler-line:3016de07ff674ca95dcc"",""observed_text_sha256"":""bb628ffab8983d67723fe37e98ab771df86cee439f7d8d3a017840d92ddf0f51"",""pdf_page"":591,""printed_page"":""564""}"
table_candidate,accepted,ibc2018:detection:8c1934e9ea9088a963348af0,ibc2018:table:5e8386c137e55a57de47474d,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[136.299,601.266,188.188,616.434],""chapter"":""25"",""line_id"":""poppler-line:2bdd301211e3b59aa9ca"",""observed_text_sha256"":""f3b80d7bac12d36df71f63929276add32e76cba01104062ccf258d2c0be396c3"",""pdf_page"":591,""printed_page"":""564""}"
table_candidate,accepted,ibc2018:detection:70c4ae4d2d7378a15e965db8,ibc2018:table:88adc1fdbecab8f3c5dadac6,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[288.55,71.466,341.553,86.634],""chapter"":""25"",""line_id"":""poppler-line:5db5172d89d28096e943"",""observed_text_sha256"":""df7a88c906663c863306b3feb9902274fb6ad766a27b1d427983634e7a97e2cf"",""pdf_page"":592,""printed_page"":""565""}"
table_candidate,accepted,ibc2018:detection:9c34210f71fdf562f47d3bbe,ibc2018:table:be0db46090b802db013f10fb,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[269.0,69.122,322.187,88.318],""chapter"":""25"",""line_id"":""poppler-line:0c67b41114bc9929a481"",""observed_text_sha256"":""393bd8fcdfb7978347af4cbedb679a5331c888d71cb02d6f6e29fa13b5804178"",""pdf_page"":593,""printed_page"":""566""}"
table_candidate,accepted,ibc2018:detection:5ebf42fbb42d870708873974,ibc2018:table:7a9586293a964e660ba0487b,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[136.299,420.222,189.245,439.418],""chapter"":""25"",""line_id"":""poppler-line:dfba4d89b41e12c49017"",""observed_text_sha256"":""45bf3b085e0e465d4aa73e2713d4262dcf2db2804fca3a0194f3722e777a40c1"",""pdf_page"":593,""printed_page"":""566""}"
table_candidate,accepted,ibc2018:detection:b02465dcfa810caef9925575,ibc2018:table:d73ccc56ccc10e32aab98c1d,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[152.951,492.166,211.401,507.333],""chapter"":""25"",""line_id"":""poppler-line:966db9cc1983f8dd139b"",""observed_text_sha256"":""83bf8013f0bf3d126bc6e9dd930735d1eed2512bfb5f28b38280816f274a8762"",""pdf_page"":594,""printed_page"":""567""}"
table_candidate,accepted,ibc2018:detection:071c9ff4f4c02da1a43fcb28,ibc2018:table:a2ae121f335a131805020ea7,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[136.302,212.122,189.276,231.318],""chapter"":""25"",""line_id"":""poppler-line:f15299d77245e524f0be"",""observed_text_sha256"":""d309404e3884ec0081dec82995ba7f7eeed874873bd2c49a6763e63646b04f1d"",""pdf_page"":595,""printed_page"":""568""}"
table_candidate,accepted,ibc2018:detection:e73d9ad266037fffddee51ca,ibc2018:table:c7135a109c0f09abc2db9258,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[263.85,68.372,326.896,87.568],""chapter"":""26"",""line_id"":""poppler-line:d27be4453f9ad24af71e"",""observed_text_sha256"":""94f91f1b3907bd04db787970484492008a6f6cd01e4505f8d0eff52c04a64c17"",""pdf_page"":601,""printed_page"":""574""}"
table_candidate,accepted,ibc2018:detection:bfcc9334d014a66f02a5e1f7,ibc2018:table:0eeafb4ad2fb5a588e40d8bd,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[263.6,368.972,327.817,388.168],""chapter"":""26"",""line_id"":""poppler-line:7f86b1e38c43275b86ed"",""observed_text_sha256"":""24a144545f74c92849be682d2bf1df6cb2b696fab1f0952e3baa09b2ad76fd74"",""pdf_page"":601,""printed_page"":""574""}"
table_candidate,accepted,ibc2018:detection:e2ebfb7b5bd29106cdd143bc,ibc2018:table:eb7da4780ff8f25374d33c00,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[284.0,68.122,347.159,87.318],""chapter"":""26"",""line_id"":""poppler-line:39827cb338481ec5d78b"",""observed_text_sha256"":""1a6a6b8a38fe83b148904dd258d2e7aa25ffd69914be13919abe1e2ed41a3b81"",""pdf_page"":602,""printed_page"":""575""}"
table_candidate,accepted,ibc2018:detection:3306cd3bf198aded16421c0f,ibc2018:table:21efd12ab47460fb9e4f1b48,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[263.951,68.122,328.054,87.318],""chapter"":""26"",""line_id"":""poppler-line:103e1258de50327a9bce"",""observed_text_sha256"":""ecb72f2a235aacbcd353d41314ffcdab0848aee5c10c701e61f7534b3e730b2b"",""pdf_page"":603,""printed_page"":""576""}"
table_candidate,accepted,ibc2018:detection:5355ba6a689efcdfc02e6ba8,ibc2018:table:c113fdcbc137389f01a66997,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[269.5,70.32,322.566,89.517],""chapter"":""26"",""line_id"":""poppler-line:6485f4f54c5128996206"",""observed_text_sha256"":""1ed8acbfec4010f0302b11268c0d9174a489565369bd6ec47a600ae0bf61ff4a"",""pdf_page"":605,""printed_page"":""578""}"
table_candidate,accepted,ibc2018:detection:1cb43b4a2a03abad5477775f,ibc2018:table:603c90ddd37a2642c2d3138b,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[156.35,642.066,209.529,657.234],""chapter"":""26"",""line_id"":""poppler-line:04deef123912a3f60a8b"",""observed_text_sha256"":""cb0c4f241a79b5474b477b72132ec4f718f60b0a5c23cf87d96bd6e6fe4212f6"",""pdf_page"":606,""printed_page"":""579""}"
table_candidate,accepted,ibc2018:detection:09009cbec087bfbeda4e2196,ibc2018:table:8555056fc03764d05eac3bab,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[283.3,456.122,348.144,475.318],""chapter"":""29"",""line_id"":""poppler-line:098be0779d38130e672f"",""observed_text_sha256"":""5f9fa769d6bc3819123ae9ec1eecf45164846e7773fa06c3f3939155d5479387"",""pdf_page"":614,""printed_page"":""587""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:556411235ac8dc9afc85d24c,ibc2018:table:8555056fc03764d05eac3bab,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[237.55,58.772,355.142,77.968],""chapter"":""29"",""line_id"":""poppler-line:7fc8fdef85a677a72383"",""observed_text_sha256"":""cbf39a50404995f1f2dd73606421800a7979ae8159bd2bd4c7da85d18aa3b898"",""pdf_page"":615,""printed_page"":""588""}"
table_candidate,merged_continuation_or_repeat,ibc2018:detection:b2ca69f315398642ce03674b,ibc2018:table:8555056fc03764d05eac3bab,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[258.723,65.971,371.662,85.214],""chapter"":""29"",""line_id"":""poppler-line:90310bd82c8cd2e1ce72"",""observed_text_sha256"":""5aaab2941374955ddc8fad482d63cd7ab82d67a1ed1aa7d1904417a8f5fbcffd"",""pdf_page"":616,""printed_page"":""589""}"
table_candidate,accepted,ibc2018:detection:f98a1885bd263b5d0f54fbc3,ibc2018:table:6955f940c4857926f9f721bb,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[156.351,563.272,209.392,582.468],""chapter"":""30"",""line_id"":""poppler-line:5f801f81a36b3df182c5"",""observed_text_sha256"":""adaa1803467e03bf17a8cc695b0a01dd258370a6f8b43dc49d7169f4085a728b"",""pdf_page"":618,""printed_page"":""591""}"
table_candidate,accepted,ibc2018:detection:a38c7472c6720842b48e73f6,ibc2018:table:4af54e2c500b5b681ebcaa2e,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[269.602,601.716,321.491,616.883],""chapter"":""33"",""line_id"":""poppler-line:eba9dceb19b80239db83"",""observed_text_sha256"":""4af8a79d469473290076c1912b2d76ea38f807f68bb5d5ec63fcab04d1df6c99"",""pdf_page"":635,""printed_page"":""608""}"
table_candidate,accepted,ibc2018:detection:85220f2ccd8d611aa1c3b615,ibc2018:table:002e162a23cc6076411903b8,0.99,detected_structure,provisional,"{""appendix"":""C"",""bbox"":[288.449,584.522,341.78,603.719],""chapter"":null,""line_id"":""poppler-line:784a9a57346f958618f8"",""observed_text_sha256"":""701b9a68476a595814a2049af04cd9f8ff4b87212c502f227eed1a41c2c9a728"",""pdf_page"":674,""printed_page"":""647""}"
table_candidate,accepted,ibc2018:detection:0229e6b93b1980d6dbd18842,ibc2018:table:56566c2730ceb65a431751fe,0.99,detected_structure,provisional,"{""appendix"":""E"",""bbox"":[264.8,539.972,324.261,559.168],""chapter"":null,""line_id"":""poppler-line:a7dda58a43f91b586080"",""observed_text_sha256"":""6935ac7bf52f5688a439f113605a083df8ada94ce889689b4d795ca3be126f05"",""pdf_page"":681,""printed_page"":""654""}"
table_candidate,accepted,ibc2018:detection:3147b7a250001d3d6a38ebdf,ibc2018:table:7f2c8e1b912b85e31dd6ac62,0.99,detected_structure,provisional,"{""appendix"":""E"",""bbox"":[401.854,370.321,455.733,389.518],""chapter"":null,""line_id"":""poppler-line:e566a90ac2cca43fdb40"",""observed_text_sha256"":""753eb6c0623cfe18c04ead1662d4eef856346c58c74b399214bb802bec9fb111"",""pdf_page"":681,""printed_page"":""654""}"
table_candidate,accepted,ibc2018:detection:7236a0652cf65ccce5e5b161,ibc2018:table:175786f01de5344d90345d0e,0.99,detected_structure,provisional,"{""appendix"":""H"",""bbox"":[408.101,66.416,449.682,81.584],""chapter"":null,""line_id"":""poppler-line:4b0cb680428d607aa8b6"",""observed_text_sha256"":""033ea798b190c84507139b0baa8b613f3ba8e021ff4d54901254b2c3b40b6b8a"",""pdf_page"":697,""printed_page"":""670""}"
table_candidate,accepted,ibc2018:detection:462c098ff7189d89588db276,ibc2018:table:d0f63837fb4dcba75ae84eae,0.99,detected_structure,provisional,"{""appendix"":""H"",""bbox"":[408.151,239.446,449.471,254.613],""chapter"":null,""line_id"":""poppler-line:f65349a42da8c77590a2"",""observed_text_sha256"":""56ddc77f9f2390c9f37eefdec01a743e32a9a89a8830ab6910cd411ed35aca70"",""pdf_page"":697,""printed_page"":""670""}"
figure_candidate,accepted,ibc2018:detection:804a68fae6a4d6d6e7c5310b,ibc2018:figure:a2c29032fec38df11776dac5,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[270.69,418.396,323.078,433.853],""chapter"":""7"",""line_id"":""poppler-line:5ed554a9f4e8ad7cff90"",""observed_text_sha256"":""5db09f8f2066323d1d3ebd39d9d632e7d77b7dc26b5fe8e40790402cc70e73bc"",""pdf_page"":155,""printed_page"":""128""}"
figure_candidate,accepted,ibc2018:detection:9572832b7b0ad653e32af609,ibc2018:figure:a5bf405968be0f50e29f8f25,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[394.057,716.696,465.142,732.153],""chapter"":""7"",""line_id"":""poppler-line:bc419bcab024243f3938"",""observed_text_sha256"":""12ad0ad1636861ee4dec060f0c6ba1cc9d6cf5eb72dab37dde7abedad8f90ea3"",""pdf_page"":209,""printed_page"":""182""}"
figure_candidate,accepted,ibc2018:detection:cf3d4e4d677ac71b3141ac08,ibc2018:figure:d446d817cbf66faab6d8eedb,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[281.383,308.096,346.773,323.553],""chapter"":""7"",""line_id"":""poppler-line:f4ad33c1dd5da0b25e22"",""observed_text_sha256"":""1fd76efed0cd8cdab1d554bab299405b249d397a8564140958d2cb9dd8c260a5"",""pdf_page"":210,""printed_page"":""183""}"
figure_candidate,accepted,ibc2018:detection:dd73c6ec0862cee8c40e44f7,ibc2018:figure:70413afd997b4db305155a63,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[146.008,569.946,218.017,585.403],""chapter"":""7"",""line_id"":""poppler-line:d94ef418771ca380aca7"",""observed_text_sha256"":""764d855931563fd812982f9612a7c4b673636599679dc0f20e66535b6bf1bb32"",""pdf_page"":212,""printed_page"":""185""}"
figure_candidate,accepted,ibc2018:detection:1100cb425f2970bb9bf92cc6,ibc2018:figure:e6f95b25b14da50fed1d759e,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[412.146,356.346,484.308,371.803],""chapter"":""7"",""line_id"":""poppler-line:4e390696ca9587ea8c9b"",""observed_text_sha256"":""23740fdc3c4f1bdadc9d44a3a2fe0b39f6c98e3cafae63152c49703cd037aaa4"",""pdf_page"":212,""printed_page"":""185""}"
figure_candidate,accepted,ibc2018:detection:2897a23774635c8a47692d58,ibc2018:figure:48278fb36383269fa5197539,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[415.983,707.846,481.627,723.303],""chapter"":""7"",""line_id"":""poppler-line:002599e18525c81d6aa5"",""observed_text_sha256"":""318160a1c1bb2a82e47f7b961816108a6b6fc5b6394e63d0deac5ea8cd1c449e"",""pdf_page"":212,""printed_page"":""185""}"
figure_candidate,accepted,ibc2018:detection:1ad16c2e9bea81f6ad0d6001,ibc2018:figure:2d9d8e38e6ad6e19a0e68440,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[125.858,631.184,201.204,646.641],""chapter"":""7"",""line_id"":""poppler-line:ae21b184dab8de52270d"",""observed_text_sha256"":""6b77ffbc67f206e2793da54116201dcf9462ab98876b48b95cb2f5f465972c1c"",""pdf_page"":213,""printed_page"":""186""}"
figure_candidate,accepted,ibc2018:detection:7f32388ff80785bdbe7152c8,ibc2018:figure:07a1723e9b656fdbed3f0ba9,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[390.555,628.525,465.915,643.982],""chapter"":""7"",""line_id"":""poppler-line:cccab6a0df0990540c4a"",""observed_text_sha256"":""74d286978fea3f79f1f9c3e0337f4c2961ac624c0f701b717580fb55190d7228"",""pdf_page"":213,""printed_page"":""186""}"
figure_candidate,accepted,ibc2018:detection:9ceab1cc628c8a2390870139,ibc2018:figure:c3b28a6c407f06d0df3a6918,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[149.0,455.955,217.613,471.411],""chapter"":""7"",""line_id"":""poppler-line:ba9c5c228d782fb7d804"",""observed_text_sha256"":""04158268b08f4deb47f4feda8b0c015ac40ce100677f87865e4d8429e81a0d8d"",""pdf_page"":220,""printed_page"":""193""}"
figure_candidate,accepted,ibc2018:detection:aefd55a23f267dd99070d6a9,ibc2018:figure:99debf8d5d55eb90379d44ac,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[413.35,403.255,481.986,418.711],""chapter"":""7"",""line_id"":""poppler-line:ea300064514012187839"",""observed_text_sha256"":""c17ded09c62c00cbd653d69cbedb68fe5d88a030e36405e9de6cfa28775f8480"",""pdf_page"":220,""printed_page"":""193""}"
figure_candidate,accepted,ibc2018:detection:936175ba7d115b83d5f1f9f1,ibc2018:figure:9656e3a70d35e7ce89c83128,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[130.4,321.905,198.923,337.361],""chapter"":""7"",""line_id"":""poppler-line:93b869365c7de702433d"",""observed_text_sha256"":""903e940d8902a1ba74c11dbc86ee253b7e4532ff2d46fee69770dec19c79d4d5"",""pdf_page"":221,""printed_page"":""194""}"
figure_candidate,accepted,ibc2018:detection:3bd39ac9e1b9288f3ef08890,ibc2018:figure:3cf0924dd59eb7cf0e1015a3,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[393.957,341.137,462.537,356.594],""chapter"":""7"",""line_id"":""poppler-line:2d335a3d2a53b43673c1"",""observed_text_sha256"":""10d3fc60a514147f29746b00e5d9c95c5d58b1e6803efb6ea70ac797b11a77cd"",""pdf_page"":221,""printed_page"":""194""}"
figure_candidate,accepted,ibc2018:detection:0abc0ceb460baa3ce1b37cb9,ibc2018:figure:8319a3703354321948d0455d,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[415.15,625.755,483.787,641.211],""chapter"":""7"",""line_id"":""poppler-line:73a573750a12bb0b42ba"",""observed_text_sha256"":""baf6dd0fb184e5114ce1d4711474e985f97122f8bbe43a22ca8fec5a76901682"",""pdf_page"":221,""printed_page"":""194""}"
figure_candidate,accepted,ibc2018:detection:181cc08eac5b3b644336acbc,ibc2018:figure:c4ff14e48a66903f207ce847,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[282.2,253.155,350.723,268.611],""chapter"":""7"",""line_id"":""poppler-line:190b6731bb394c3e6682"",""observed_text_sha256"":""37a14b0d15f4ba89147f85a6cf7c3c7b3ec3f720e6775b1a562fccb7d4b3f097"",""pdf_page"":222,""printed_page"":""195""}"
figure_candidate,accepted,ibc2018:detection:0493e73042cc2729d5062522,ibc2018:figure:6004e9bb70a3460b02e29582,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[284.15,494.455,352.674,509.911],""chapter"":""7"",""line_id"":""poppler-line:09277da0afb77cb566c5"",""observed_text_sha256"":""2850665ec8f54538aa84d755c719b51ee88e3aaae3d0109f096d12b72151f0ea"",""pdf_page"":222,""printed_page"":""195""}"
figure_candidate,accepted,ibc2018:detection:dbb8585dad80d210f4f8f99f,ibc2018:figure:8de96d27558f6f33f61114ba,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[153.1,657.205,211.822,672.661],""chapter"":""7"",""line_id"":""poppler-line:5411f5991bf97d84c316"",""observed_text_sha256"":""3c48578e1abf0c03c9967dd6f57c3a399e6240dcf3cfc779332b11531dafefc0"",""pdf_page"":224,""printed_page"":""197""}"
figure_candidate,accepted,ibc2018:detection:23a7183895e829ed629b4d32,ibc2018:figure:8b41ef10657d1bf2de9df53b,0.99,detected_structure,provisional,"{""appendix"":null,""bbox"":[270.8,720.805,327.352,736.261],""chapter"":""16"",""line_id"":""poppler-line:7a0d6cd02966ae40d4ef"",""observed_text_sha256"":""85ded13f3b81ec7f91d9ada21f85731099150d4c1bb95aff8fed07dd14c6151d"",""pdf_page"":403,""printed_page"":""376""}"
